id_contrato,data_originacao,valor_bem,valor_entrada,valor_financiado,ltv,prazo_meses,taxa_juros_am,parcela_mensal,comprometimento_renda,canal_originacao,ano_modelo,idade_veiculo_anos,idade_cliente,ocupacao,renda_mensal_declarada,tempo_emprego_meses,tipo_residencia,score_bureau,qtd_restricoes_ativas,qtd_consultas_bureau_3m,possui_avalista,qtd_parcelas_em_atraso_12m,default_90_12,mes_default,ead_realizado,lgd_realizado,perda_financeira
C007635,2022-12-01,27300.0,2989.35,24310.65,0.8905,48,0.01733,750.13,0.1554,Revenda multimarca,2017,5,57,CLT,4826.11,61.0,Financiada,551.0,0,0,Não,0,0,,,,0.0
C007636,2024-09-01,52300.0,5878.52,46421.48,0.8876,60,0.01825,1279.47,0.2572,Revenda multimarca,2018,4,74,CLT,4974.1,46.0,Própria,570.0,2,1,Não,0,0,,,,0.0
C007637,2024-08-01,66400.0,24680.88,41719.12,0.6283,36,0.01558,1522.85,0.2738,Digital,2016,6,32,CLT,5562.25,63.0,Própria,584.0,2,1,Sim,2,0,,,,0.0
C007638,2022-03-01,22000.0,1775.4,20224.6,0.9193,60,0.01374,497.08,0.2236,Concessionária,2010,12,61,Aposentado,2222.69,120.0,Familiar,606.0,1,2,Não,0,0,,,,0.0
C007639,2022-12-01,35900.0,17993.08,17906.92,0.4988,48,0.01726,551.73,0.1779,Revenda multimarca,2014,8,44,Autônomo,,111.0,Familiar,781.0,0,2,Não,0,0,,,,0.0
C007640,2024-08-01,108000.0,28263.6,79736.4,0.7383,36,0.01677,2968.33,0.2968,Revenda multimarca,2015,7,24,CLT,10001.51,,Alugada,820.0,0,0,Não,0,0,,,,0.0
C007641,2022-03-01,32300.0,13960.06,18339.94,0.5678,24,0.01393,904.27,0.212,Concessionária,2012,10,47,Autônomo,4265.43,187.0,Própria,748.0,0,3,Não,0,0,,,,0.0
C007642,2023-01-01,32100.0,10939.68,21160.32,0.6592,36,0.01581,775.35,0.4444,Concessionária,2014,8,44,CLT,1744.61,,Alugada,523.0,0,4,Sim,1,0,,,,0.0
C007643,2022-12-01,58100.0,8116.57,49983.43,0.8603,48,0.01453,1453.57,0.2805,Concessionária,2021,1,35,Autônomo,5181.87,8.0,Familiar,618.0,0,1,Não,3,0,,,,0.0
C007644,2022-03-01,22400.0,5467.84,16932.16,0.7559,60,0.01624,443.79,0.1064,Concessionária,2017,5,39,CLT,4170.08,94.0,Financiada,568.0,0,4,Sim,0,0,,,,0.0
C007645,2023-10-01,23100.0,3083.85,20016.15,0.8665,48,0.01453,582.09,0.2255,Concessionária,2017,5,36,CLT,2581.23,3.0,Alugada,559.0,1,1,Não,7,0,,,,0.0
C007646,2023-02-01,22000.0,1843.6,20156.4,0.9162,24,0.0143,998.13,0.3975,Concessionária,2019,3,47,CLT,2511.24,43.0,Financiada,584.0,1,5,Não,0,0,,,,0.0
C007647,2022-03-01,42300.0,19677.96,22622.04,0.5348,60,0.01681,601.51,0.14,Digital,2021,1,28,CLT,4295.86,91.0,Financiada,640.0,2,1,Não,1,0,,,,0.0
C007648,2024-12-01,34500.0,8145.45,26354.55,0.7639,36,0.01683,982.06,0.1324,Correspondente bancário,2020,2,41,CLT,7419.73,14.0,Própria,622.0,2,0,Não,2,0,,,,0.0
C007649,2023-01-01,37900.0,10615.79,27284.21,0.7199,24,0.01372,1341.98,0.1281,Digital,2022,0,30,Empresário,10471.98,144.0,Alugada,469.0,1,2,Sim,3,1,6.0,28367.22,0.1228,3482.52
C007650,2023-12-01,80200.0,34469.96,45730.04,0.5702,36,0.01437,1635.96,0.3498,Concessionária,2022,0,29,CLT,4677.08,27.0,Familiar,836.0,0,0,Não,1,0,,,,0.0
C007651,2024-05-01,39800.0,22873.06,16926.94,0.4253,60,0.01562,436.71,0.1666,Concessionária,2013,9,57,CLT,2621.21,44.0,Própria,586.0,2,2,Sim,0,0,,,,0.0
C007652,2024-07-01,91700.0,15341.41,76358.59,0.8327,60,0.01696,2038.02,0.2097,Correspondente bancário,2019,3,40,CLT,9720.38,97.0,Familiar,665.0,0,0,Não,0,0,,,,0.0
C007653,2024-01-01,44000.0,27768.4,16231.6,0.3689,24,0.01563,816.29,0.1034,Revenda multimarca,2021,1,47,CLT,7891.03,23.0,Própria,712.0,0,0,Não,1,0,,,,0.0
C007654,2022-04-01,23600.0,1331.04,22268.96,0.9436,48,0.01636,673.29,0.4208,Digital,2016,6,37,CLT,1600.0,30.0,Própria,539.0,0,0,Sim,0,0,,,,0.0
C007655,2024-04-01,32800.0,8088.48,24711.52,0.7534,36,0.01684,920.99,0.2097,Correspondente bancário,2020,2,45,Autônomo,4391.65,,Familiar,670.0,0,1,Não,1,0,,,,0.0
C007656,2022-12-01,49900.0,9935.09,39964.91,0.8009,60,0.01619,1046.15,0.0863,Digital,2013,9,22,Empresário,12116.62,40.0,Alugada,584.0,2,0,Sim,3,1,6.0,41886.52,0.8051,33721.64
C007657,2024-03-01,83100.0,11742.03,71357.97,0.8587,48,0.01683,2178.91,0.3722,Concessionária,2021,1,38,CLT,5854.6,39.0,Financiada,700.0,0,1,Não,0,0,,,,0.0
C007658,2023-11-01,36700.0,17072.84,19627.16,0.5348,24,0.01397,968.19,0.1784,Concessionária,2020,2,50,CLT,5428.32,1.0,Financiada,695.0,0,3,Não,0,0,,,,0.0
C007659,2022-12-01,54600.0,16319.94,38280.06,0.7011,48,0.01663,1163.98,0.2319,Correspondente bancário,2019,3,30,Servidor público,5020.26,83.0,Própria,751.0,0,0,Não,1,0,,,,0.0
C007660,2024-03-01,48800.0,28806.64,19993.36,0.4097,36,0.01865,767.49,0.2033,Revenda multimarca,2021,1,35,Autônomo,3776.03,5.0,Alugada,696.0,1,2,Sim,1,0,,,,0.0
C007661,2023-01-01,49500.0,11345.4,38154.6,0.7708,24,0.01492,1903.06,0.3128,Digital,2019,3,39,CLT,6084.5,49.0,Própria,771.0,0,2,Não,0,0,,,,0.0
C007662,2022-01-01,33300.0,8911.08,24388.92,0.7324,48,0.01623,735.37,0.1395,Revenda multimarca,2010,12,33,CLT,5272.29,69.0,Própria,722.0,0,0,Não,0,0,,,,0.0
C007663,2024-11-01,31200.0,3294.72,27905.28,0.8944,60,0.0161,728.8,0.2541,Concessionária,2016,6,28,CLT,2867.73,13.0,Alugada,572.0,2,0,Sim,0,0,,,,0.0
C007664,2024-06-01,34500.0,7872.9,26627.1,0.7718,36,0.01466,957.19,0.2877,Concessionária,2010,12,63,Autônomo,3327.3,25.0,Própria,688.0,0,1,Não,1,1,7.0,27180.97,0.88,23919.26
C007665,2024-10-01,76400.0,22675.52,53724.48,0.7032,36,0.01676,1999.66,0.2096,Concessionária,2019,3,59,Autônomo,9541.09,51.0,Alugada,715.0,0,3,Não,0,0,,,,0.0
C007666,2024-10-01,44400.0,22133.4,22266.6,0.5015,60,0.0149,563.97,0.1255,Concessionária,2019,3,45,CLT,4492.76,88.0,Alugada,790.0,0,0,Não,0,0,,,,0.0
C007667,2023-10-01,33700.0,2807.21,30892.79,0.9167,24,0.01405,1525.33,0.3448,Concessionária,2020,2,39,Autônomo,4424.1,51.0,Própria,519.0,1,1,Não,2,0,,,,0.0
C007668,2024-06-01,50900.0,21271.11,29628.89,0.5821,60,0.01662,784.06,0.1439,Revenda multimarca,2019,3,32,CLT,,70.0,Própria,623.0,1,3,Não,0,0,,,,0.0
C007669,2024-05-01,65800.0,10027.92,55772.08,0.8476,48,0.01769,1733.87,0.1634,Revenda multimarca,2015,7,31,CLT,10610.28,134.0,Familiar,598.0,0,2,Não,2,0,,,,0.0
C007670,2023-03-01,74200.0,7115.78,67084.22,0.9041,48,0.01643,2031.26,0.2899,Digital,2021,1,56,Empresário,7006.56,8.0,Alugada,603.0,1,1,Não,1,0,,,,0.0
C007671,2022-11-01,29700.0,11003.85,18696.15,0.6295,60,0.01582,484.82,0.1573,Concessionária,2020,2,23,Servidor público,3081.16,60.0,Financiada,502.0,2,1,Sim,4,1,9.0,18970.5,0.3854,7311.28
C007672,2024-06-01,22000.0,3839.0,18161.0,0.8255,36,0.01575,664.79,0.1307,Concessionária,2022,0,36,CLT,5086.59,60.0,Própria,761.0,0,0,Não,0,0,,,,0.0
C007673,2022-02-01,41500.0,7947.25,33552.75,0.8085,60,0.0182,923.64,0.1681,Revenda multimarca,2021,1,22,CLT,5493.37,41.0,Própria,598.0,1,5,Não,0,0,,,,0.0
C007674,2022-08-01,23200.0,1700.56,21499.44,0.9267,60,0.01662,568.93,0.23,Revenda multimarca,2016,6,40,CLT,2474.12,6.0,Alugada,477.0,0,4,Não,9,1,7.0,22338.45,0.8565,19133.23
C007675,2022-05-01,32600.0,3621.86,28978.14,0.8889,48,0.01456,843.26,0.2465,Concessionária,2018,4,32,CLT,3420.47,62.0,Alugada,738.0,0,1,Não,1,0,,,,0.0
C007676,2023-06-01,152900.0,35258.74,117641.26,0.7694,48,0.01398,3380.93,0.1533,Concessionária,2021,1,36,Servidor público,22052.79,126.0,Própria,825.0,0,2,Não,0,0,,,,0.0
C007677,2023-11-01,37200.0,4449.12,32750.88,0.8804,36,0.0153,1189.95,0.4245,Concessionária,2020,2,34,Autônomo,,,Financiada,673.0,0,2,Sim,0,0,,,,0.0
C007678,2024-07-01,40900.0,10331.34,30568.66,0.7474,48,0.01688,934.39,0.0704,Digital,2021,1,65,Empresário,13271.93,48.0,Alugada,524.0,2,3,Não,0,0,,,,0.0
C007679,2023-08-01,64400.0,28967.12,35432.88,0.5502,36,0.01661,1315.59,0.2292,Correspondente bancário,2019,3,26,Empresário,5740.13,7.0,Alugada,599.0,0,0,Sim,0,0,,,,0.0
C007680,2023-10-01,27600.0,4711.32,22888.68,0.8293,60,0.01768,622.0,0.1477,Revenda multimarca,2010,12,34,Autônomo,4211.76,39.0,Própria,654.0,1,3,Não,0,0,,,,0.0
C007681,2024-08-01,23000.0,7797.0,15203.0,0.661,24,0.01616,769.26,0.226,Correspondente bancário,2019,3,34,CLT,3403.42,18.0,Familiar,561.0,1,0,Sim,3,1,6.0,15914.52,0.5733,9123.05
C007682,2023-02-01,25900.0,5169.64,20730.36,0.8004,48,0.01783,646.35,0.3057,Digital,2011,11,29,CLT,2114.47,94.0,Alugada,486.0,0,3,Sim,5,1,7.0,21532.54,0.8821,18994.26
C007683,2022-12-01,29300.0,5268.14,24031.86,0.8202,48,0.01646,728.13,0.2223,Correspondente bancário,2018,4,28,Servidor público,3275.23,54.0,Financiada,673.0,0,2,Sim,1,0,,,,0.0
C007684,2024-01-01,26500.0,6603.8,19896.2,0.7508,60,0.01748,537.99,0.2279,Revenda multimarca,2021,1,46,CLT,2360.41,102.0,Alugada,568.0,0,2,Não,0,0,,,,0.0
C007685,2024-05-01,38200.0,3124.76,35075.24,0.9182,48,0.01529,1036.72,0.1575,Concessionária,2021,1,40,CLT,6584.05,25.0,Alugada,774.0,0,1,Não,0,0,,,,0.0
C007686,2024-12-01,45000.0,17802.0,27198.0,0.6044,48,0.01686,831.01,0.1477,Revenda multimarca,2019,3,51,Autônomo,5626.59,138.0,Própria,544.0,1,2,Não,2,0,,,,0.0
C007687,2023-10-01,59900.0,4666.21,55233.79,0.9221,48,0.01497,1621.45,0.1348,Concessionária,2019,3,44,Empresário,12030.45,44.0,Própria,602.0,0,5,Não,2,0,,,,0.0
C007688,2022-01-01,22000.0,3704.8,18295.2,0.8316,48,0.01456,532.39,0.2015,Concessionária,2019,3,31,CLT,2642.5,,Financiada,586.0,1,2,Não,0,0,,,,0.0
C007689,2023-03-01,24700.0,18196.49,6503.51,0.2633,24,0.01536,326.04,0.0419,Concessionária,2020,2,36,Autônomo,7783.56,11.0,Financiada,728.0,0,3,Não,1,0,,,,0.0
C007690,2022-04-01,69300.0,28121.94,41178.06,0.5942,48,0.01681,1256.84,0.2105,Concessionária,2016,6,43,Autônomo,5970.02,25.0,Própria,465.0,0,0,Não,0,0,,,,0.0
C007691,2023-04-01,45600.0,10811.76,34788.24,0.7629,36,0.01557,1269.65,0.183,Correspondente bancário,2016,6,44,CLT,6938.03,77.0,Financiada,518.0,2,4,Sim,0,0,,,,0.0
C007692,2022-03-01,85400.0,13945.82,71454.18,0.8367,48,0.01794,2232.97,0.2792,Revenda multimarca,2020,2,33,Autônomo,7997.17,85.0,Financiada,961.0,0,0,Não,1,0,,,,0.0
C007693,2024-04-01,35000.0,9663.5,25336.5,0.7239,48,0.01669,771.38,0.1654,Revenda multimarca,2015,7,29,Empresário,4664.4,24.0,Financiada,595.0,0,2,Não,0,0,,,,0.0
C007694,2023-12-01,25700.0,4325.31,21374.69,0.8317,48,0.01635,646.12,0.1165,Revenda multimarca,2020,2,23,Autônomo,5548.18,13.0,Financiada,551.0,1,3,Não,0,0,,,,0.0
C007695,2024-12-01,31400.0,5491.86,25908.14,0.8251,48,0.01809,812.16,0.431,Revenda multimarca,2019,3,57,Aposentado,1884.46,468.0,Familiar,564.0,1,2,Não,0,0,,,,0.0
C007696,2022-10-01,27800.0,5145.78,22654.22,0.8149,48,0.0136,645.75,0.1369,Concessionária,2021,1,30,CLT,4715.66,86.0,Própria,584.0,0,2,Não,0,0,,,,0.0
C007697,2023-06-01,26900.0,6415.65,20484.35,0.7615,36,0.01596,752.45,0.1533,Correspondente bancário,2018,4,59,Autônomo,4909.0,32.0,Alugada,505.0,2,2,Não,0,0,,,,0.0
C007698,2023-12-01,53700.0,6234.57,47465.43,0.8839,48,0.01609,1426.95,0.2119,Revenda multimarca,2018,4,63,Aposentado,6734.68,11.0,Alugada,554.0,1,1,Não,0,0,,,,0.0
C007699,2022-02-01,46800.0,13815.36,32984.64,0.7048,24,0.01434,1634.13,0.3476,Digital,2021,1,33,CLT,4701.38,35.0,Familiar,763.0,2,0,Não,0,0,,,,0.0
C007700,2022-04-01,40500.0,22007.7,18492.3,0.4566,36,0.0162,681.98,0.1825,Correspondente bancário,2018,4,39,CLT,3737.32,80.0,Própria,713.0,0,0,Não,0,0,,,,0.0
C007701,2024-12-01,63600.0,13610.4,49989.6,0.786,24,0.01624,2531.77,0.3303,Revenda multimarca,2021,1,55,CLT,7664.22,66.0,Financiada,676.0,0,2,Sim,0,0,,,,0.0
C007702,2024-06-01,58400.0,9869.6,48530.4,0.831,60,0.01529,1241.56,0.1092,Concessionária,2020,2,43,CLT,11373.08,42.0,Financiada,633.0,1,2,Sim,0,0,,,,0.0
C007703,2022-09-01,39000.0,6930.3,32069.7,0.8223,36,0.01753,1208.82,0.2186,Correspondente bancário,2011,11,36,Autônomo,5530.11,67.0,Familiar,562.0,0,3,Não,1,0,,,,0.0
C007704,2024-04-01,37600.0,10591.92,27008.08,0.7183,36,0.01676,1005.26,0.2258,Correspondente bancário,2015,7,37,CLT,4452.11,47.0,Financiada,543.0,0,3,Não,2,0,,,,0.0
C007705,2023-06-01,22000.0,5907.0,16093.0,0.7315,36,0.01664,597.81,0.3736,Digital,2020,2,56,CLT,1600.0,43.0,Familiar,577.0,1,2,Não,0,0,,,,0.0
C007706,2023-03-01,50200.0,4603.34,45596.66,0.9083,24,0.0156,2292.27,0.2916,Revenda multimarca,2013,9,31,CLT,7860.97,19.0,Financiada,614.0,0,0,Não,0,0,,,,0.0
C007707,2024-07-01,27400.0,6458.18,20941.82,0.7643,36,0.01653,776.52,0.2137,Revenda multimarca,2021,1,38,CLT,3633.98,,Própria,478.0,1,0,Não,2,0,,,,0.0
C007708,2023-11-01,22000.0,2802.8,19197.2,0.8726,60,0.01694,512.12,0.149,Concessionária,2015,7,45,CLT,3438.2,19.0,Familiar,682.0,1,1,Não,2,0,,,,0.0
C007709,2024-07-01,30800.0,7234.92,23565.08,0.7651,48,0.01599,706.94,0.3751,Concessionária,2018,4,52,CLT,1884.82,36.0,Alugada,506.0,2,4,Não,4,1,7.0,24333.35,0.704,17130.45
C007710,2022-03-01,36000.0,4708.8,31291.2,0.8692,48,0.01574,933.76,0.0861,Concessionária,2018,4,35,Servidor público,10839.55,19.0,Familiar,535.0,2,3,Sim,0,0,,,,0.0
C007711,2023-07-01,23500.0,2406.4,21093.6,0.8976,48,0.0143,610.4,0.1585,Concessionária,2013,9,29,CLT,3850.41,,Alugada,608.0,0,1,Não,0,0,,,,0.0
C007712,2022-07-01,65300.0,10434.94,54865.06,0.8402,24,0.01419,2713.39,0.4447,Digital,2022,0,30,CLT,6101.56,11.0,Alugada,,1,0,Não,0,0,,,,0.0
C007713,2022-01-01,22000.0,3106.4,18893.6,0.8588,48,0.01821,593.75,0.1648,Revenda multimarca,2017,5,38,Autônomo,3603.38,18.0,Própria,599.0,2,0,Não,1,0,,,,0.0
C007714,2023-03-01,24900.0,4623.93,20276.07,0.8143,24,0.01498,1012.03,0.1972,Digital,2018,4,26,CLT,5131.15,48.0,Própria,723.0,0,2,Não,1,0,,,,0.0
C007715,2024-01-01,40500.0,9586.35,30913.65,0.7633,48,0.01527,913.33,0.2412,Concessionária,2018,4,45,CLT,3787.39,95.0,Familiar,897.0,0,2,Não,0,0,,,,0.0
C007716,2024-05-01,61400.0,30110.56,31289.44,0.5096,36,0.01546,1139.87,0.2837,Concessionária,2020,2,45,Autônomo,4017.98,42.0,Própria,785.0,0,1,Não,0,0,,,,0.0
C007717,2024-02-01,22800.0,9409.56,13390.44,0.5873,60,0.01534,343.01,0.1064,Concessionária,2020,2,34,Autônomo,3223.86,73.0,Própria,726.0,0,1,Não,0,0,,,,0.0
C007718,2022-08-01,39700.0,16963.81,22736.19,0.5727,48,0.01686,694.68,0.1637,Revenda multimarca,2021,1,25,CLT,4244.06,84.0,Financiada,,0,0,Sim,0,0,,,,0.0
C007719,2022-01-01,48400.0,7293.88,41106.12,0.8493,48,0.01883,1308.43,0.3373,Revenda multimarca,2021,1,31,Autônomo,3879.48,21.0,Própria,709.0,0,1,Não,0,0,,,,0.0
C007720,2023-04-01,22000.0,7022.4,14977.6,0.6808,48,0.01472,437.34,0.1216,Concessionária,2019,3,45,CLT,3596.83,29.0,Própria,610.0,1,3,Não,0,0,,,,0.0
C007721,2022-05-01,127500.0,21050.25,106449.75,0.8349,48,0.01681,3249.07,0.1361,Revenda multimarca,2021,1,47,Empresário,23869.17,4.0,Alugada,838.0,0,2,Não,2,0,,,,0.0
C007722,2022-04-01,24700.0,13656.63,11043.37,0.4471,24,0.01611,558.46,0.349,Revenda multimarca,2016,6,51,CLT,1600.0,6.0,Financiada,640.0,0,2,Sim,0,0,,,,0.0
C007723,2022-12-01,84100.0,11008.69,73091.31,0.8691,36,0.01467,2627.93,0.3334,Digital,2019,3,31,CLT,7881.71,63.0,Própria,817.0,0,1,Não,1,0,,,,0.0
C007724,2022-03-01,31800.0,4267.56,27532.44,0.8658,60,0.01742,743.36,0.0844,Revenda multimarca,2021,1,56,CLT,8806.33,6.0,Alugada,880.0,0,2,Não,0,0,,,,0.0
C007725,2022-11-01,88600.0,13706.42,74893.58,0.8453,60,0.01679,1990.39,0.2134,Concessionária,2022,0,61,Autônomo,,,Própria,758.0,1,1,Não,0,0,,,,0.0
C007726,2024-02-01,41200.0,7490.16,33709.84,0.8182,48,0.01294,947.22,0.3003,Concessionária,2018,4,24,Servidor público,3154.11,24.0,Familiar,560.0,2,1,Não,0,0,,,,0.0
C007727,2024-11-01,22000.0,4719.0,17281.0,0.7855,60,0.01619,452.36,0.2274,Revenda multimarca,2020,2,40,Autônomo,1989.28,101.0,Alugada,508.0,2,3,Não,0,0,,,,0.0
C007728,2023-08-01,40200.0,3923.52,36276.48,0.9024,36,0.01634,1340.93,0.3178,Digital,2020,2,27,Autônomo,4219.15,15.0,Própria,665.0,0,0,Sim,0,0,,,,0.0
C007729,2022-10-01,44100.0,13706.28,30393.72,0.6892,60,0.01687,809.38,0.2377,Revenda multimarca,2018,4,36,Autônomo,3405.08,28.0,Alugada,571.0,0,0,Não,1,0,,,,0.0
C007730,2022-05-01,117300.0,18275.34,99024.66,0.8442,48,0.01357,2820.81,0.2745,Digital,2018,4,30,Autônomo,10274.88,38.0,Própria,803.0,0,1,Não,2,0,,,,0.0
C007731,2022-12-01,27600.0,6930.36,20669.64,0.7489,24,0.01459,1027.01,0.1192,Concessionária,2020,2,71,CLT,8617.72,25.0,Familiar,756.0,0,3,Não,0,0,,,,0.0
C007732,2023-07-01,63900.0,12652.2,51247.8,0.802,48,0.01727,1579.33,0.2622,Revenda multimarca,2020,2,32,CLT,6023.63,38.0,Própria,567.0,0,1,Não,0,0,,,,0.0
C007733,2024-11-01,37700.0,8625.76,29074.24,0.7712,60,0.0179,794.43,0.3705,Revenda multimarca,2019,3,49,CLT,2144.29,48.0,Alugada,511.0,1,0,Sim,1,0,,,,0.0
C007734,2022-12-01,54000.0,14272.2,39727.8,0.7357,60,0.01651,1048.39,0.4135,Digital,2019,3,40,Autônomo,2535.25,11.0,Alugada,497.0,2,0,Não,5,1,5.0,42081.52,0.6004,25264.96
C007735,2022-05-01,33100.0,8960.17,24139.83,0.7293,24,0.01496,1204.6,0.3931,Revenda multimarca,2014,8,25,CLT,3064.0,84.0,Alugada,543.0,0,3,Não,2,0,,,,0.0
C007736,2024-02-01,83500.0,36522.9,46977.1,0.5626,60,0.01722,1262.03,0.1425,Digital,2014,8,60,Aposentado,8856.41,31.0,Alugada,723.0,1,2,Não,0,0,,,,0.0
C007737,2024-07-01,31900.0,7506.07,24393.93,0.7647,24,0.01378,1200.66,0.1465,Concessionária,2016,6,31,CLT,8196.45,5.0,Financiada,682.0,0,3,Não,0,0,,,,0.0
C007738,2024-05-01,22700.0,4353.86,18346.14,0.8082,24,0.01561,922.42,0.1534,Digital,2020,2,55,Empresário,6014.42,39.0,Alugada,734.0,0,1,Não,0,0,,,,0.0
C007739,2023-05-01,37900.0,11282.83,26617.17,0.7023,36,0.01438,952.37,0.4082,Concessionária,2019,3,33,Autônomo,2333.04,55.0,Financiada,542.0,1,1,Não,5,1,12.0,24042.76,0.5988,14397.45
C007740,2023-09-01,24500.0,5220.95,19279.05,0.7869,48,0.01457,561.14,0.2945,Digital,2015,7,38,CLT,,141.0,Familiar,502.0,2,3,Sim,1,0,,,,0.0
C007741,2024-07-01,23400.0,8873.28,14526.72,0.6208,24,0.01705,742.62,0.2612,Revenda multimarca,2019,3,50,CLT,2843.49,115.0,Própria,532.0,1,1,Não,0,0,,,,0.0
C007742,2022-03-01,39300.0,3981.09,35318.91,0.8987,48,0.01674,1076.42,0.3534,Revenda multimarca,2017,5,36,Autônomo,3045.81,113.0,Própria,759.0,0,2,Não,1,0,,,,0.0
C007743,2023-09-01,22000.0,4415.4,17584.6,0.7993,24,0.01487,876.57,0.2827,Revenda multimarca,2021,1,53,Autônomo,3100.43,22.0,Financiada,529.0,1,4,Sim,0,0,,,,0.0
C007744,2023-04-01,41200.0,13752.56,27447.44,0.6662,60,0.01668,727.43,0.0629,Digital,2020,2,32,Empresário,11565.69,,Familiar,784.0,1,1,Não,0,0,,,,0.0
C007745,2024-11-01,60900.0,14731.71,46168.29,0.7581,24,0.01581,2326.65,0.1684,Concessionária,2022,0,48,CLT,13816.91,16.0,Alugada,481.0,1,2,Sim,0,0,,,,0.0
C007746,2022-04-01,59100.0,11861.37,47238.63,0.7993,60,0.01691,1259.22,0.3722,Concessionária,2019,3,38,CLT,3382.82,15.0,Alugada,555.0,1,0,Não,4,0,,,,0.0
C007747,2023-01-01,31900.0,10089.97,21810.03,0.6837,24,0.01634,1105.87,0.1461,Correspondente bancário,2020,2,41,CLT,7567.96,11.0,Própria,815.0,1,0,Não,1,0,,,,0.0
C007748,2024-09-01,41400.0,9302.58,32097.42,0.7753,60,0.01532,821.78,0.2249,Concessionária,2015,7,37,CLT,3653.74,45.0,Financiada,543.0,1,2,Sim,0,0,,,,0.0
C007749,2024-11-01,27600.0,4653.36,22946.64,0.8314,36,0.01462,824.34,0.2301,Concessionária,2020,2,35,CLT,3582.15,127.0,Própria,614.0,2,3,Não,0,0,,,,0.0
C007750,2023-10-01,80800.0,45118.72,35681.28,0.4416,36,0.01371,1262.42,0.1043,Concessionária,2019,3,36,CLT,12107.34,15.0,Própria,808.0,0,2,Não,0,0,,,,0.0
C007751,2024-11-01,22000.0,3715.8,18284.2,0.8311,36,0.01433,653.67,0.1088,Digital,2015,7,29,CLT,6008.98,8.0,Própria,793.0,1,1,Não,0,0,,,,0.0
C007752,2022-12-01,55800.0,13771.44,42028.56,0.7532,48,0.0151,1237.23,0.4099,Correspondente bancário,2017,5,32,CLT,3018.55,19.0,Própria,663.0,1,3,Não,0,0,,,,0.0
C007753,2023-03-01,33700.0,5998.6,27701.4,0.822,60,0.01615,724.39,0.3693,Correspondente bancário,2011,11,75,CLT,1961.52,49.0,Alugada,593.0,2,3,Não,0,0,,,,0.0
C007754,2024-10-01,22800.0,5262.24,17537.76,0.7692,60,0.01841,485.29,0.3033,Correspondente bancário,2016,6,28,CLT,1600.0,,Familiar,,2,4,Não,0,0,,,,0.0
C007755,2024-05-01,43300.0,17527.84,25772.16,0.5952,48,0.01649,781.35,0.1095,Revenda multimarca,2021,1,42,CLT,7134.88,62.0,Própria,585.0,1,1,Não,1,0,,,,0.0
C007756,2024-06-01,42300.0,8637.66,33662.34,0.7958,48,0.01646,1019.91,0.1403,Digital,2020,2,39,CLT,7269.14,,Familiar,718.0,2,3,Não,0,0,,,,0.0
C007757,2024-12-01,25200.0,12824.28,12375.72,0.4911,36,0.01667,459.95,0.227,Correspondente bancário,2010,12,33,CLT,2026.06,58.0,Familiar,581.0,0,1,Não,0,0,,,,0.0
C007758,2023-05-01,74400.0,23250.0,51150.0,0.6875,60,0.0173,1376.88,0.2256,Revenda multimarca,2021,1,36,Empresário,6102.78,89.0,Familiar,557.0,0,3,Não,0,0,,,,0.0
C007759,2024-06-01,62700.0,23305.59,39394.41,0.6283,36,0.01434,1408.6,0.3998,Correspondente bancário,2020,2,74,Autônomo,3523.24,14.0,Financiada,675.0,0,2,Não,2,1,6.0,41052.69,0.88,36126.37
C007760,2023-02-01,77000.0,19142.2,57857.8,0.7514,36,0.01524,2100.07,0.3039,Digital,2021,1,52,CLT,6911.13,67.0,Financiada,756.0,0,2,Sim,0,0,,,,0.0
C007761,2024-02-01,44200.0,10877.62,33322.38,0.7539,60,0.01588,865.43,0.1595,Concessionária,2018,4,34,Autônomo,5426.17,,Financiada,547.0,0,0,Sim,1,0,,,,0.0
C007762,2022-04-01,28000.0,6820.8,21179.2,0.7564,36,0.0173,795.32,0.2912,Digital,2017,5,38,Autônomo,2731.01,33.0,Financiada,773.0,0,1,Não,0,0,,,,0.0
C007763,2023-07-01,28300.0,8625.84,19674.16,0.6952,60,0.01624,515.66,0.163,Correspondente bancário,2015,7,31,CLT,,72.0,Alugada,763.0,1,3,Não,0,0,,,,0.0
C007764,2022-12-01,35400.0,5653.38,29746.62,0.8403,48,0.01553,883.72,0.3132,Digital,2010,12,28,Servidor público,2822.01,,Familiar,787.0,1,1,Não,0,0,,,,0.0
C007765,2023-10-01,74800.0,21826.64,52973.36,0.7082,60,0.01721,1422.76,0.1272,Digital,2019,3,51,CLT,11186.45,48.0,Familiar,799.0,0,0,Não,7,1,6.0,55681.84,0.582,32406.39
C007766,2023-06-01,30800.0,14990.36,15809.64,0.5133,36,0.01719,592.61,0.1295,Revenda multimarca,2013,9,75,Aposentado,4577.34,229.0,Financiada,683.0,0,1,Não,2,0,,,,0.0
C007767,2024-10-01,61800.0,8911.56,52888.44,0.8558,60,0.0162,1384.79,0.1782,Concessionária,2022,0,26,CLT,7770.81,43.0,Própria,697.0,0,3,Não,0,0,,,,0.0
C007768,2022-04-01,27100.0,7810.22,19289.78,0.7118,36,0.0174,725.56,0.1532,Revenda multimarca,2012,10,26,CLT,4736.74,96.0,Alugada,770.0,0,3,Não,0,0,,,,0.0
