id_contrato,data_originacao,valor_bem,valor_entrada,valor_financiado,ltv,prazo_meses,taxa_juros_am,parcela_mensal,comprometimento_renda,canal_originacao,ano_modelo,idade_veiculo_anos,idade_cliente,ocupacao,renda_mensal_declarada,tempo_emprego_meses,tipo_residencia,score_bureau,qtd_restricoes_ativas,qtd_consultas_bureau_3m,possui_avalista,qtd_parcelas_em_atraso_12m
T002753,2025-05-01,23500.0,10509.2,12990.8,0.5528,60,0.01564,335.33,0.1055,Concessionária,2019,6,33,Autônomo,3178.71,9.0,Alugada,528.0,0,3,Sim,0
T002754,2025-06-01,67200.0,8668.8,58531.2,0.871,48,0.01495,1717.52,0.3058,Concessionária,2022,3,36,CLT,5615.81,32.0,Alugada,927.0,0,0,Não,0
T002755,2025-03-01,33400.0,17381.36,16018.64,0.4796,36,0.01428,572.19,0.1246,Digital,2024,1,34,CLT,4593.84,77.0,Alugada,776.0,1,0,Não,0
T002756,2025-05-01,37100.0,20442.1,16657.9,0.449,48,0.0166,506.2,0.081,Revenda multimarca,2020,5,28,CLT,6247.69,46.0,Própria,669.0,1,1,Não,0
T002757,2025-03-01,34000.0,6752.4,27247.6,0.8014,24,0.01512,1362.21,0.2547,Revenda multimarca,2024,1,72,Autônomo,,,Própria,550.0,1,3,Não,0
T002758,2025-03-01,54400.0,14486.72,39913.28,0.7337,60,0.01639,1050.1,0.1958,Concessionária,2016,9,55,Aposentado,5363.17,26.0,Alugada,824.0,1,3,Não,0
T002759,2025-05-01,22000.0,7548.2,14451.8,0.6569,60,0.01759,391.85,0.1477,Revenda multimarca,2023,2,47,CLT,2652.48,89.0,Familiar,493.0,2,1,Não,0
T002760,2025-03-01,29500.0,6059.3,23440.7,0.7946,36,0.0159,860.19,0.222,Correspondente bancário,2024,1,61,CLT,,26.0,Alugada,592.0,2,2,Não,0
T002761,2025-05-01,38400.0,8924.16,29475.84,0.7676,36,0.01468,1059.95,0.2739,Concessionária,2018,7,38,CLT,3870.2,3.0,Própria,572.0,0,0,Sim,0
T002762,2025-02-01,22000.0,3946.8,18053.2,0.8206,60,0.0159,469.11,0.1309,Digital,2019,6,56,CLT,3582.99,16.0,Financiada,606.0,1,3,Não,0
T002763,2025-03-01,22000.0,6402.0,15598.0,0.709,60,0.01601,406.44,0.2384,Digital,2016,9,55,Aposentado,1704.82,82.0,Familiar,495.0,0,6,Não,0
T002764,2025-06-01,96900.0,11124.12,85775.88,0.8852,48,0.01597,2572.14,0.2921,Concessionária,2022,3,28,Empresário,8806.64,30.0,Familiar,676.0,1,0,Não,0
T002765,2025-01-01,93100.0,11656.12,81443.88,0.8748,36,0.01458,2923.84,0.444,Concessionária,2020,5,72,CLT,6584.6,89.0,Familiar,774.0,0,1,Não,0
T002766,2025-04-01,37200.0,15092.04,22107.96,0.5943,24,0.01597,1116.19,0.1753,Correspondente bancário,2022,3,33,CLT,6367.27,,Financiada,595.0,0,0,Sim,0
T002767,2025-02-01,51500.0,19770.85,31729.15,0.6161,36,0.01516,1150.14,0.1162,Concessionária,2024,1,29,Autônomo,,17.0,Alugada,571.0,0,2,Não,0
T002768,2025-03-01,37300.0,9753.95,27546.05,0.7385,60,0.01584,714.68,0.1965,Concessionária,2022,3,59,Aposentado,3636.82,128.0,Familiar,661.0,1,0,Não,0
T002769,2025-01-01,35000.0,16002.0,18998.0,0.5428,24,0.01292,925.71,0.125,Digital,2021,4,37,Autônomo,7406.13,13.0,Familiar,613.0,0,2,Não,0
T002770,2025-05-01,28900.0,12941.42,15958.58,0.5522,48,0.01807,500.06,0.0888,Correspondente bancário,2024,1,41,CLT,5632.57,42.0,Alugada,486.0,2,2,Não,0
T002771,2025-01-01,46000.0,11247.0,34753.0,0.7555,48,0.0162,1047.21,0.3337,Digital,2022,3,28,CLT,,71.0,Alugada,474.0,2,3,Não,0
T002772,2025-05-01,25600.0,11287.04,14312.96,0.5591,48,0.01761,444.23,0.0526,Revenda multimarca,2022,3,42,Autônomo,8451.81,1.0,Própria,523.0,0,4,Não,0
T002773,2025-03-01,45200.0,22053.08,23146.92,0.5121,60,0.01794,633.1,0.0848,Correspondente bancário,2024,1,27,CLT,7467.34,13.0,Financiada,551.0,0,2,Não,0
T002774,2025-04-01,49200.0,2735.52,46464.48,0.9444,60,0.01717,1246.69,0.1766,Digital,2014,11,36,CLT,,55.0,Própria,653.0,1,2,Sim,0
T002775,2025-05-01,64900.0,21884.28,43015.72,0.6628,60,0.01569,1111.78,0.1325,Concessionária,2024,1,48,CLT,8390.15,33.0,Alugada,666.0,1,0,Não,0
T002776,2025-04-01,22000.0,3337.4,18662.6,0.8483,60,0.01885,522.04,0.2367,Revenda multimarca,2023,2,43,CLT,2205.33,24.0,Familiar,490.0,0,3,Não,0
T002777,2025-03-01,40200.0,9109.32,31090.68,0.7734,48,0.01845,981.91,0.2004,Revenda multimarca,2022,3,38,Autônomo,4898.86,7.0,Alugada,624.0,0,0,Não,0
T002778,2025-03-01,85500.0,22230.0,63270.0,0.74,48,0.01632,1911.33,0.354,Concessionária,2020,5,30,CLT,,32.0,Própria,589.0,0,4,Não,0
T002779,2025-06-01,34800.0,3027.6,31772.4,0.913,48,0.01608,954.97,0.2991,Correspondente bancário,2024,1,27,Autônomo,3192.37,,Financiada,,0,2,Não,0
T002780,2025-01-01,60000.0,13746.0,46254.0,0.7709,36,0.01759,1745.19,0.1822,Revenda multimarca,2021,4,36,Empresário,9577.62,,Alugada,615.0,1,2,Não,0
T002781,2025-02-01,25500.0,5612.55,19887.45,0.7799,24,0.01614,1006.06,0.3609,Revenda multimarca,2021,4,75,CLT,2787.95,24.0,Própria,509.0,0,3,Não,0
T002782,2025-05-01,260000.0,159718.0,100282.0,0.3857,24,0.01642,5089.44,0.0565,Correspondente bancário,2025,0,42,Empresário,90000.0,48.0,Alugada,900.0,0,0,Não,0
T002783,2025-01-01,22000.0,2860.0,19140.0,0.87,60,0.01667,507.14,0.2813,Revenda multimarca,2024,1,46,Autônomo,1802.97,,Alugada,607.0,2,1,Sim,0
T002784,2025-01-01,37300.0,16729.05,20570.95,0.5515,36,0.01408,732.35,0.0701,Digital,2022,3,32,Servidor público,,55.0,Própria,804.0,0,0,Não,0
T002785,2025-04-01,51500.0,31348.05,20151.95,0.3913,48,0.01601,604.8,0.0779,Concessionária,2022,3,75,Aposentado,7764.45,137.0,Financiada,599.0,0,1,Não,0
T002786,2025-02-01,55000.0,9553.5,45446.5,0.8263,36,0.0173,1706.6,0.1674,Revenda multimarca,2024,1,34,Autônomo,,47.0,Familiar,616.0,1,3,Não,0
T002787,2025-02-01,103100.0,34497.26,68602.74,0.6654,48,0.01489,2010.48,0.1556,Concessionária,2023,2,42,CLT,12921.82,56.0,Alugada,727.0,0,2,Não,0
T002788,2025-01-01,22300.0,8170.72,14129.28,0.6336,24,0.01536,708.34,0.3701,Concessionária,2021,4,25,CLT,1913.76,4.0,Própria,529.0,1,1,Não,0
T002789,2025-04-01,37300.0,10686.45,26613.55,0.7135,36,0.01406,947.15,0.1884,Concessionária,2022,3,26,Autônomo,,22.0,Própria,,0,0,Sim,0
T002790,2025-06-01,48300.0,10906.14,37393.86,0.7742,36,0.01448,1340.2,0.1693,Concessionária,2018,7,32,Servidor público,7914.82,54.0,Alugada,782.0,0,1,Não,0
T002791,2025-03-01,49800.0,3804.72,45995.28,0.9236,36,0.01542,1674.49,0.2746,Digital,2024,1,31,CLT,6097.26,25.0,Familiar,673.0,0,2,Sim,0
T002792,2025-03-01,22000.0,9939.6,12060.4,0.5482,60,0.01684,320.92,0.0909,Revenda multimarca,2023,2,25,Autônomo,3531.64,53.0,Própria,733.0,0,2,Não,0
T002793,2025-03-01,26200.0,9958.62,16241.38,0.6199,60,0.01746,438.95,0.0743,Concessionária,2022,3,39,CLT,5911.75,32.0,Própria,586.0,0,2,Não,0
T002794,2025-01-01,33500.0,15279.35,18220.65,0.5439,36,0.01351,642.49,0.275,Concessionária,2023,2,30,CLT,2336.7,79.0,Financiada,630.0,0,0,Não,0
T002795,2025-04-01,30100.0,5764.15,24335.85,0.8085,48,0.01781,758.45,0.0807,Concessionária,2024,1,54,CLT,9396.97,19.0,Familiar,701.0,0,1,Não,0
T002796,2025-03-01,64900.0,20456.48,44443.52,0.6848,24,0.01259,2157.2,0.4202,Concessionária,2020,5,59,CLT,5133.22,47.0,Própria,566.0,0,0,Não,0
T002797,2025-06-01,53000.0,8315.7,44684.3,0.8431,24,0.0147,2223.06,0.2272,Digital,2023,2,26,Empresário,9784.16,38.0,Alugada,680.0,0,2,Sim,0
T002798,2025-03-01,22000.0,6892.6,15107.4,0.6867,48,0.01762,468.98,0.0799,Revenda multimarca,2020,5,33,CLT,5869.23,29.0,Alugada,,0,4,Não,0
T002799,2025-05-01,42800.0,7669.76,35130.24,0.8208,48,0.01688,1073.82,0.2486,Revenda multimarca,2023,2,38,CLT,4320.28,34.0,Familiar,709.0,0,3,Não,0
T002800,2025-05-01,22700.0,1786.49,20913.51,0.9213,36,0.01601,768.85,0.2612,Revenda multimarca,2024,1,42,CLT,2943.12,34.0,Familiar,596.0,0,3,Não,0
T002801,2025-03-01,74200.0,45247.16,28952.84,0.3902,60,0.0163,760.0,0.1117,Correspondente bancário,2018,7,25,Empresário,,18.0,Familiar,688.0,2,2,Não,0
T002802,2025-03-01,28400.0,17852.24,10547.76,0.3714,60,0.01837,291.58,0.1349,Revenda multimarca,2017,8,31,Autônomo,2160.9,121.0,Alugada,659.0,1,1,Não,0
T002803,2025-02-01,57600.0,24912.0,32688.0,0.5675,36,0.01643,1210.08,0.1885,Digital,2017,8,48,Autônomo,6419.83,18.0,Própria,,1,3,Sim,0
T002804,2025-04-01,35200.0,15403.52,19796.48,0.5624,24,0.01388,975.51,0.219,Concessionária,2020,5,51,Servidor público,4454.91,89.0,Própria,508.0,0,0,Não,0
T002805,2025-06-01,22200.0,2870.46,19329.54,0.8707,48,0.01718,594.57,0.1121,Revenda multimarca,2019,6,41,Servidor público,5305.39,251.0,Própria,722.0,0,1,Não,0
T002806,2025-04-01,36800.0,13656.48,23143.52,0.6289,48,0.01571,690.19,0.0537,Concessionária,2024,1,33,Empresário,12856.15,56.0,Familiar,805.0,0,0,Não,0
T002807,2025-03-01,45900.0,9854.73,36045.27,0.7853,60,0.01496,914.37,0.355,Concessionária,2020,5,41,CLT,2576.01,116.0,Própria,680.0,0,1,Não,0
T002808,2025-06-01,22000.0,8186.2,13813.8,0.6279,24,0.01607,698.24,0.244,Digital,2024,1,42,Autônomo,2862.2,47.0,Própria,538.0,0,0,Não,0
T002809,2025-03-01,84800.0,19453.12,65346.88,0.7706,60,0.01693,1742.8,0.101,Revenda multimarca,2024,1,75,Aposentado,17256.07,153.0,Financiada,664.0,0,3,Não,0
T002810,2025-04-01,68100.0,18713.88,49386.12,0.7252,36,0.01394,1754.07,0.4128,Concessionária,2022,3,53,CLT,4249.35,172.0,Alugada,731.0,1,3,Não,0
T002811,2025-04-01,34800.0,12510.6,22289.4,0.6405,48,0.01659,677.18,0.1502,Concessionária,2015,10,43,CLT,4507.04,103.0,Própria,543.0,1,4,Não,0
T002812,2025-03-01,59100.0,11808.18,47291.82,0.8002,60,0.01401,1170.55,0.4017,Concessionária,2020,5,43,CLT,2914.16,2.0,Própria,744.0,1,0,Não,0
T002813,2025-06-01,38100.0,7105.65,30994.35,0.8135,48,0.01546,919.42,0.1844,Concessionária,2022,3,35,Autônomo,4985.72,16.0,Própria,519.0,0,0,Não,0
T002814,2025-03-01,47900.0,16664.41,31235.59,0.6521,60,0.01434,779.78,0.1679,Concessionária,2022,3,26,Autônomo,4643.27,51.0,Alugada,558.0,0,0,Não,0
T002815,2025-01-01,39500.0,2844.0,36656.0,0.928,60,0.01723,985.0,0.1379,Revenda multimarca,2023,2,66,Aposentado,7143.87,240.0,Própria,753.0,1,0,Não,0
T002816,2025-05-01,69700.0,12023.25,57676.75,0.8275,36,0.01388,2046.47,0.1567,Concessionária,2023,2,28,Servidor público,13061.17,18.0,Alugada,722.0,0,0,Não,0
T002817,2025-02-01,32100.0,6099.0,26001.0,0.81,60,0.01866,723.93,0.1593,Revenda multimarca,2013,12,27,CLT,4544.3,108.0,Alugada,674.0,0,1,Não,0
T002818,2025-02-01,78400.0,28670.88,49729.12,0.6343,48,0.01792,1553.41,0.1209,Revenda multimarca,2023,2,43,Servidor público,12852.11,6.0,Financiada,618.0,1,2,Não,0
T002819,2025-02-01,22000.0,4613.4,17386.6,0.7903,48,0.0154,515.1,0.1085,Digital,2016,9,44,CLT,4747.69,38.0,Própria,501.0,1,0,Não,0
T002820,2025-04-01,80900.0,26575.65,54324.35,0.6715,36,0.01507,1966.25,0.333,Digital,2023,2,41,CLT,5904.28,20.0,Própria,844.0,0,1,Não,0
T002821,2025-06-01,31300.0,6795.23,24504.77,0.7829,24,0.01477,1220.11,0.3627,Digital,2024,1,33,Autônomo,3363.97,23.0,Financiada,792.0,2,0,Sim,0
T002822,2025-04-01,48400.0,9689.68,38710.32,0.7998,60,0.01565,999.49,0.2535,Concessionária,2024,1,34,CLT,3943.02,25.0,Financiada,596.0,1,2,Sim,0
T002823,2025-05-01,37200.0,8061.24,29138.76,0.7833,24,0.01648,1479.85,0.4222,Digital,2016,9,33,CLT,3505.33,67.0,Própria,550.0,0,0,Não,0
T002824,2025-03-01,60100.0,16010.64,44089.36,0.7336,60,0.018,1207.69,0.2181,Revenda multimarca,2018,7,75,CLT,5537.79,25.0,Familiar,574.0,0,0,Não,0
T002825,2025-05-01,68100.0,30515.61,37584.39,0.5519,60,0.01618,983.58,0.132,Concessionária,2021,4,31,CLT,,64.0,Própria,697.0,0,1,Não,0
T002826,2025-02-01,37500.0,8812.5,28687.5,0.765,60,0.01788,783.47,0.3454,Revenda multimarca,2023,2,42,Autônomo,2268.56,53.0,Alugada,696.0,0,1,Não,0
T002827,2025-01-01,40300.0,15612.22,24687.78,0.6126,24,0.01505,1233.23,0.4023,Digital,2013,12,50,Autônomo,3065.29,52.0,Alugada,583.0,0,4,Não,0
T002828,2025-03-01,57300.0,8405.91,48894.09,0.8533,48,0.01524,1443.63,0.0939,Digital,2023,2,57,CLT,15367.75,12.0,Familiar,634.0,1,2,Não,0
T002829,2025-01-01,26500.0,5019.1,21480.9,0.8106,60,0.01649,566.58,0.1757,Digital,2021,4,30,Autônomo,3224.67,,Própria,482.0,1,2,Não,0
T002830,2025-05-01,79000.0,34372.9,44627.1,0.5649,36,0.01526,1620.37,0.1492,Concessionária,2021,4,45,CLT,,63.0,Alugada,706.0,0,0,Não,0
T002831,2025-04-01,43500.0,7338.45,36161.55,0.8313,60,0.01706,967.58,0.3273,Correspondente bancário,2019,6,56,CLT,2956.28,134.0,Financiada,480.0,2,8,Sim,0
T002832,2025-06-01,40500.0,16001.55,24498.45,0.6049,36,0.01609,901.84,0.1699,Revenda multimarca,2023,2,39,Autônomo,5307.44,21.0,Financiada,894.0,0,1,Não,0
T002833,2025-05-01,44500.0,14342.35,30157.65,0.6777,48,0.01535,892.51,0.111,Digital,2013,12,25,CLT,8037.56,,Familiar,557.0,0,2,Não,0
T002834,2025-01-01,29300.0,6068.03,23231.97,0.7929,60,0.01632,610.14,0.3813,Concessionária,2022,3,31,Autônomo,1600.0,4.0,Própria,518.0,0,1,Não,0
T002835,2025-03-01,35500.0,6546.2,28953.8,0.8156,60,0.01776,788.39,0.2001,Revenda multimarca,2024,1,37,CLT,3939.89,47.0,Familiar,609.0,2,0,Não,0
T002836,2025-02-01,53300.0,23308.09,29991.91,0.5627,36,0.01561,1095.32,0.102,Correspondente bancário,2021,4,55,Servidor público,10738.82,128.0,Financiada,705.0,1,1,Não,0
T002837,2025-04-01,33600.0,3585.12,30014.88,0.8933,48,0.01752,929.82,0.189,Revenda multimarca,2021,4,35,Autônomo,4920.68,16.0,Financiada,795.0,0,0,Não,0
T002838,2025-05-01,64600.0,16724.94,47875.06,0.7411,36,0.01531,1739.75,0.1547,Correspondente bancário,2023,2,35,CLT,11249.5,,Própria,733.0,0,3,Não,0
T002839,2025-04-01,22000.0,2303.4,19696.6,0.8953,48,0.01778,613.48,0.1951,Correspondente bancário,2022,3,36,CLT,3144.74,45.0,Familiar,487.0,1,0,Não,0
T002840,2025-04-01,22000.0,6833.2,15166.8,0.6894,48,0.01635,458.47,0.2193,Revenda multimarca,2020,5,41,CLT,2090.4,29.0,Financiada,614.0,1,2,Não,0
T002841,2025-05-01,27100.0,13804.74,13295.26,0.4906,60,0.01577,344.33,0.0786,Correspondente bancário,2019,6,35,Autônomo,4379.18,7.0,Financiada,699.0,1,2,Não,0
T002842,2025-06-01,45700.0,11932.27,33767.73,0.7389,48,0.01583,1009.59,0.0738,Revenda multimarca,2021,4,28,Servidor público,13681.62,57.0,Alugada,773.0,1,1,Não,0
T002843,2025-05-01,46200.0,10311.84,35888.16,0.7768,36,0.01556,1309.57,0.1684,Concessionária,2024,1,34,Autônomo,7776.11,192.0,Própria,886.0,1,2,Não,0
T002844,2025-01-01,30100.0,6950.09,23149.91,0.7691,48,0.01525,683.66,0.1693,Concessionária,2021,4,43,Empresário,4039.19,66.0,Alugada,589.0,1,0,Não,0
T002845,2025-04-01,39100.0,11131.77,27968.23,0.7153,24,0.01707,1430.09,0.3889,Revenda multimarca,2020,5,30,Autônomo,3677.23,19.0,Financiada,508.0,2,0,Não,0
T002846,2025-01-01,25100.0,11872.3,13227.7,0.527,48,0.01676,403.31,0.2267,Revenda multimarca,2018,7,40,CLT,1779.39,37.0,Própria,666.0,0,1,Não,0
T002847,2025-04-01,42900.0,5993.13,36906.87,0.8603,48,0.01671,1124.11,0.0906,Correspondente bancário,2020,5,34,CLT,12403.75,83.0,Familiar,607.0,1,0,Não,0
T002848,2025-05-01,72700.0,32976.72,39723.28,0.5464,60,0.01465,999.66,0.159,Concessionária,2023,2,30,CLT,6287.44,8.0,Financiada,759.0,1,1,Não,0
T002849,2025-01-01,32000.0,11168.0,20832.0,0.651,48,0.0162,627.73,0.1545,Concessionária,2018,7,59,CLT,4063.12,38.0,Própria,637.0,0,0,Não,0
T002850,2025-04-01,28000.0,1694.0,26306.0,0.9395,36,0.0148,947.86,0.1789,Digital,2022,3,24,Empresário,5298.38,39.0,Alugada,847.0,0,1,Não,0
T002851,2025-06-01,22800.0,2471.52,20328.48,0.8916,48,0.01587,608.3,0.272,Digital,2022,3,35,CLT,2236.11,,Alugada,621.0,1,0,Não,0
T002852,2025-03-01,34800.0,9079.32,25720.68,0.7391,48,0.01584,769.16,0.1874,Digital,2015,10,44,Autônomo,4104.86,9.0,Própria,758.0,0,1,Sim,0
T002853,2025-03-01,34600.0,8227.88,26372.12,0.7622,24,0.01671,1342.9,0.2941,Revenda multimarca,2022,3,30,CLT,4566.88,37.0,Financiada,702.0,0,0,Não,0
T002854,2025-01-01,48500.0,10655.45,37844.55,0.7803,48,0.01857,1198.18,0.4499,Revenda multimarca,2021,4,42,CLT,2662.96,119.0,Alugada,637.0,0,1,Não,0
T002855,2025-05-01,22000.0,3102.0,18898.0,0.859,48,0.01588,565.61,0.2428,Revenda multimarca,2019,6,33,Servidor público,2329.73,180.0,Própria,602.0,1,6,Sim,0
T002856,2025-04-01,71500.0,26169.0,45331.0,0.634,36,0.01679,1688.08,0.1365,Revenda multimarca,2024,1,39,Servidor público,12367.77,22.0,Financiada,929.0,0,1,Não,0
T002857,2025-05-01,32800.0,11896.56,20903.44,0.6373,48,0.01738,645.67,0.0717,Revenda multimarca,2025,0,75,Servidor público,9006.68,74.0,Familiar,,2,2,Não,0
T002858,2025-06-01,22000.0,4800.4,17199.6,0.7818,48,0.01627,519.04,0.3244,Digital,2022,3,67,Autônomo,1600.1,8.0,Financiada,586.0,1,3,Não,0
T002859,2025-03-01,93500.0,28349.2,65150.8,0.6968,24,0.01317,3183.89,0.1601,Concessionária,2024,1,29,Servidor público,19881.24,6.0,Familiar,833.0,0,2,Não,0
T002860,2025-02-01,38900.0,16446.92,22453.08,0.5772,48,0.01565,668.75,0.1109,Correspondente bancário,2021,4,63,Aposentado,6030.32,55.0,Financiada,755.0,1,2,Não,0
T002861,2025-01-01,28900.0,4808.96,24091.04,0.8336,36,0.01512,872.69,0.2476,Concessionária,2021,4,37,Autônomo,3525.01,23.0,Própria,687.0,0,3,Não,0
T002862,2025-04-01,56700.0,24029.46,32670.54,0.5762,36,0.01611,1203.06,0.1259,Concessionária,2023,2,23,Empresário,9559.43,3.0,Própria,683.0,2,1,Não,0
T002863,2025-06-01,98400.0,15537.36,82862.64,0.8421,60,0.01628,2174.01,0.1797,Concessionária,2015,10,35,CLT,12099.42,33.0,Alugada,767.0,1,0,Não,0
T002864,2025-04-01,36700.0,7751.04,28948.96,0.7888,60,0.01698,773.04,0.3711,Revenda multimarca,2019,6,29,Autônomo,2083.38,10.0,Alugada,531.0,0,4,Não,0
T002865,2025-01-01,57900.0,9408.75,48491.25,0.8375,60,0.01855,1346.45,0.1527,Revenda multimarca,2024,1,25,Empresário,8818.61,27.0,Própria,638.0,0,0,Não,0
T002866,2025-02-01,45800.0,11610.3,34189.7,0.7465,48,0.01676,1042.45,0.3976,Revenda multimarca,2019,6,38,CLT,2621.97,,Alugada,536.0,0,2,Não,0
T002867,2025-05-01,39600.0,14612.4,24987.6,0.631,48,0.01482,731.19,0.1608,Concessionária,2023,2,67,Autônomo,,6.0,Alugada,648.0,1,3,Não,0
T002868,2025-01-01,41700.0,8898.78,32801.22,0.7866,60,0.01733,883.62,0.0888,Revenda multimarca,2022,3,40,CLT,9952.99,100.0,Própria,647.0,1,3,Não,0
T002869,2025-04-01,22000.0,3575.0,18425.0,0.8375,36,0.01622,679.72,0.4248,Revenda multimarca,2018,7,27,CLT,1600.0,,Alugada,507.0,1,3,Não,0
T002870,2025-06-01,45700.0,18421.67,27278.33,0.5969,48,0.01709,837.49,0.1228,Revenda multimarca,2024,1,47,CLT,6817.93,3.0,Própria,580.0,1,1,Não,0
T002871,2025-02-01,22000.0,7869.4,14130.6,0.6423,48,0.01561,420.51,0.2628,Concessionária,2015,10,29,CLT,1600.0,82.0,Alugada,518.0,2,0,Não,0
T002872,2025-06-01,22000.0,4419.8,17580.2,0.7991,48,0.01624,530.19,0.3214,Digital,2018,7,29,CLT,1649.75,50.0,Alugada,553.0,1,1,Não,0
T002873,2025-04-01,50100.0,15004.95,35095.05,0.7005,36,0.01569,1283.39,0.2585,Concessionária,2024,1,33,Servidor público,4964.39,28.0,Alugada,633.0,0,0,Não,0
T002874,2025-06-01,22000.0,8133.4,13866.6,0.6303,60,0.01601,361.33,0.1162,Revenda multimarca,2023,2,39,CLT,3108.63,,Alugada,562.0,1,1,Não,0
T002875,2025-02-01,26700.0,3174.63,23525.37,0.8811,60,0.01626,616.91,0.1716,Revenda multimarca,2021,4,31,CLT,3594.53,6.0,Própria,682.0,0,1,Não,0
T002876,2025-03-01,120400.0,14339.64,106060.36,0.8809,36,0.01461,3809.48,0.2697,Concessionária,2023,2,47,Autônomo,,18.0,Alugada,635.0,0,0,Sim,0
T002877,2025-05-01,55100.0,6033.45,49066.55,0.8905,48,0.01446,1424.77,0.1553,Digital,2015,10,72,Aposentado,9176.3,66.0,Própria,601.0,0,0,Não,0
T002878,2025-03-01,26400.0,7898.88,18501.12,0.7008,36,0.01435,661.64,0.4078,Concessionária,2018,7,37,Autônomo,1622.62,20.0,Financiada,645.0,1,1,Não,0
T002879,2025-05-01,49900.0,9910.14,39989.86,0.8014,48,0.01658,1214.69,0.0564,Correspondente bancário,2024,1,31,Empresário,21540.84,101.0,Familiar,695.0,0,3,Não,0
T002880,2025-05-01,90600.0,18364.62,72235.38,0.7973,24,0.01373,3553.32,0.3625,Concessionária,2018,7,47,Autônomo,9801.26,,Financiada,527.0,1,3,Não,0
T002881,2025-01-01,22000.0,9556.8,12443.2,0.5656,36,0.01531,452.18,0.1828,Revenda multimarca,2020,5,37,CLT,2474.18,22.0,Alugada,644.0,2,1,Não,0
T002882,2025-02-01,24100.0,3186.02,20913.98,0.8678,48,0.01805,655.06,0.1463,Revenda multimarca,2023,2,26,Servidor público,4478.71,96.0,Alugada,,2,2,Não,0
T002883,2025-04-01,44700.0,28979.01,15720.99,0.3517,24,0.01576,791.8,0.2776,Revenda multimarca,2024,1,30,Autônomo,,9.0,Financiada,721.0,0,1,Não,0
T002884,2025-03-01,22000.0,5293.2,16706.8,0.7594,36,0.01513,605.3,0.216,Revenda multimarca,2017,8,71,CLT,2802.13,54.0,Alugada,723.0,1,2,Não,0
T002885,2025-04-01,46800.0,6931.08,39868.92,0.8519,24,0.01433,1974.97,0.1611,Concessionária,2025,0,44,Servidor público,12260.29,32.0,Financiada,733.0,0,2,Não,0
T002886,2025-06-01,47100.0,6071.19,41028.81,0.8711,60,0.01683,1091.49,0.2281,Concessionária,2017,8,39,Autônomo,4784.12,9.0,Alugada,802.0,0,0,Não,0
T002887,2025-06-01,22000.0,1727.0,20273.0,0.9215,48,0.01707,622.15,0.3186,Revenda multimarca,2023,2,30,CLT,1952.81,55.0,Própria,528.0,1,3,Sim,0
T002888,2025-05-01,22000.0,4265.8,17734.2,0.8061,24,0.01429,878.08,0.22,Concessionária,2015,10,51,Servidor público,3991.95,,Financiada,649.0,0,2,Não,0
T002889,2025-04-01,29100.0,5491.17,23608.83,0.8113,36,0.01498,853.23,0.3717,Digital,2020,5,32,Servidor público,2295.77,168.0,Alugada,564.0,1,2,Não,0
T002890,2025-05-01,22000.0,3542.0,18458.0,0.839,60,0.01589,479.5,0.2889,Concessionária,2023,2,39,Autônomo,1659.89,31.0,Própria,623.0,0,5,Não,0
T002891,2025-02-01,34900.0,13279.45,21620.55,0.6195,36,0.01357,763.15,0.1541,Concessionária,2023,2,37,CLT,4950.74,70.0,Familiar,569.0,1,2,Sim,0
T002892,2025-03-01,25600.0,4646.4,20953.6,0.8185,48,0.01624,631.92,0.1086,Correspondente bancário,2024,1,29,Empresário,5817.18,39.0,Própria,640.0,0,2,Não,0
T002893,2025-06-01,128300.0,58633.1,69666.9,0.543,24,0.01741,3576.18,0.3214,Revenda multimarca,2024,1,28,Servidor público,11126.84,41.0,Financiada,953.0,0,1,Não,0
T002894,2025-05-01,144400.0,104964.36,39435.64,0.2731,48,0.01548,1170.33,0.0217,Concessionária,2025,0,66,Servidor público,54010.43,219.0,Alugada,916.0,1,0,Não,0
T002895,2025-03-01,26200.0,5732.56,20467.44,0.7812,36,0.01569,748.48,0.2918,Digital,2017,8,34,Autônomo,,1.0,Alugada,522.0,0,4,Não,0
T002896,2025-01-01,87300.0,7752.24,79547.76,0.9112,48,0.01694,2434.59,0.1199,Revenda multimarca,2023,2,35,Servidor público,20312.12,29.0,Própria,716.0,0,2,Não,0
T002897,2025-05-01,38200.0,20421.72,17778.28,0.4654,36,0.01552,648.31,0.2001,Digital,2019,6,28,Autônomo,3240.16,26.0,Financiada,513.0,0,1,Não,0
T002898,2025-05-01,57200.0,7298.72,49901.28,0.8724,60,0.01666,1321.86,0.1857,Digital,2021,4,35,CLT,7119.31,45.0,Familiar,650.0,0,1,Não,0
T002899,2025-04-01,51300.0,13876.65,37423.35,0.7295,36,0.01599,1375.35,0.2912,Digital,2021,4,51,CLT,,135.0,Própria,487.0,0,2,Sim,0
T002900,2025-03-01,32600.0,3944.6,28655.4,0.879,48,0.01444,831.72,0.0971,Digital,2020,5,65,Aposentado,8562.13,110.0,Própria,779.0,0,0,Não,0
T002901,2025-04-01,58900.0,12292.43,46607.57,0.7913,48,0.01442,1352.2,0.3654,Digital,2021,4,66,Autônomo,3700.51,8.0,Alugada,553.0,0,1,Sim,0
T002902,2025-03-01,24500.0,9873.5,14626.5,0.597,48,0.01715,449.62,0.0914,Correspondente bancário,2020,5,39,CLT,4921.61,73.0,Financiada,560.0,2,1,Não,0
