id_proposta,data_proposta,valor_bem,valor_entrada_desejada,pct_entrada_desejada,valor_financiado_desejado,ltv_desejado,prazo_desejado_meses,canal_originacao,ano_modelo,idade_veiculo_anos,idade_cliente,ocupacao,renda_mensal_declarada,tempo_emprego_meses,tipo_residencia,score_bureau,qtd_restricoes_ativas,qtd_consultas_bureau_3m,possui_avalista,qtd_parcelas_em_atraso_12m
P003902,2025-09-01,102900.0,31703.49,0.3081,71196.51,0.6919,36,Revenda multimarca,2024,1,52,Empresário,17241.58,121.0,Familiar,571.0,2,0,Não,0
P003903,2025-10-01,26200.0,6382.32,0.2436,19817.68,0.7564,24,Concessionária,2020,5,46,Autônomo,2198.57,,Financiada,497.0,1,3,Não,0
P003904,2025-12-01,50300.0,7977.58,0.1586,42322.42,0.8414,36,Concessionária,2023,2,39,Servidor público,11319.48,11.0,Alugada,398.0,4,2,Sim,0
P003905,2025-08-01,43100.0,6275.36,0.1456,36824.64,0.8544,36,Concessionária,2024,1,68,Aposentado,3245.8,186.0,Alugada,690.0,0,0,Não,0
P003906,2025-11-01,32400.0,8932.68,0.2757,23467.32,0.7243,24,Concessionária,2019,6,36,CLT,5390.81,5.0,Familiar,512.0,2,1,Não,0
P003907,2025-07-01,36000.0,13388.4,0.3719,22611.6,0.6281,48,Correspondente bancário,2014,11,54,CLT,,47.0,Alugada,539.0,1,5,Sim,0
P003908,2025-07-01,25200.0,1758.96,0.0698,23441.04,0.9302,36,Digital,2013,12,32,CLT,2146.09,21.0,Financiada,442.0,4,3,Não,0
P003909,2025-09-01,22000.0,2697.2,0.1226,19302.8,0.8774,60,Digital,2020,5,29,CLT,1851.32,61.0,Alugada,362.0,2,0,Não,0
P003910,2025-07-01,23100.0,5932.08,0.2568,17167.92,0.7432,24,Correspondente bancário,2020,5,31,CLT,2170.58,35.0,Financiada,352.0,1,1,Não,0
P003911,2025-10-01,61800.0,11426.82,0.1849,50373.18,0.8151,48,Concessionária,2020,5,59,Servidor público,4475.83,81.0,Familiar,716.0,0,1,Não,0
P003912,2025-12-01,25500.0,13685.85,0.5367,11814.15,0.4633,36,Correspondente bancário,2021,4,73,Aposentado,4154.33,169.0,Própria,376.0,5,6,Não,0
P003913,2025-09-01,35700.0,6686.61,0.1873,29013.39,0.8127,24,Digital,2022,3,50,CLT,2809.43,48.0,Alugada,671.0,0,4,Não,0
P003914,2025-08-01,56200.0,16359.82,0.2911,39840.18,0.7089,48,Concessionária,2025,0,75,Aposentado,11134.89,69.0,Própria,883.0,0,0,Não,0
P003915,2025-09-01,49700.0,9204.44,0.1852,40495.56,0.8148,24,Revenda multimarca,2022,3,39,CLT,5890.71,,Própria,628.0,0,3,Não,0
P003916,2025-10-01,52700.0,5464.99,0.1037,47235.01,0.8963,48,Digital,2023,2,41,Servidor público,4203.96,23.0,Financiada,560.0,1,0,Não,0
P003917,2025-07-01,23700.0,3225.57,0.1361,20474.43,0.8639,48,Concessionária,2020,5,48,Autônomo,1909.13,9.0,Própria,242.0,5,5,Sim,0
P003918,2025-09-01,71100.0,11390.22,0.1602,59709.78,0.8398,48,Concessionária,2022,3,75,Aposentado,4298.88,95.0,Familiar,502.0,4,1,Sim,0
P003919,2025-08-01,35100.0,2625.48,0.0748,32474.52,0.9252,36,Concessionária,2021,4,45,CLT,5323.44,4.0,Própria,731.0,0,0,Não,0
P003920,2025-07-01,97800.0,28694.52,0.2934,69105.48,0.7066,48,Digital,2019,6,35,Servidor público,16057.84,177.0,Financiada,767.0,0,2,Não,0
P003921,2025-12-01,35200.0,5632.0,0.16,29568.0,0.84,36,Revenda multimarca,2019,6,22,CLT,5804.18,48.0,Familiar,429.0,0,1,Sim,0
P003922,2025-12-01,22000.0,4338.4,0.1972,17661.6,0.8028,48,Revenda multimarca,2019,6,26,Autônomo,2741.96,23.0,Própria,397.0,2,2,Sim,0
P003923,2025-10-01,39600.0,12525.48,0.3163,27074.52,0.6837,36,Concessionária,2021,4,29,Servidor público,4613.29,91.0,Familiar,555.0,1,2,Não,0
P003924,2025-07-01,88500.0,3380.7,0.0382,85119.3,0.9618,36,Digital,2020,5,42,Empresário,8995.86,31.0,Própria,540.0,3,2,Não,0
P003925,2025-09-01,59500.0,6658.05,0.1119,52841.95,0.8881,60,Concessionária,2022,3,38,Autônomo,6921.6,,Própria,,0,2,Não,0
P003926,2025-08-01,35500.0,3248.25,0.0915,32251.75,0.9085,48,Revenda multimarca,2023,2,41,Servidor público,,,Própria,472.0,0,0,Não,0
P003927,2025-08-01,32500.0,12294.75,0.3783,20205.25,0.6217,60,Concessionária,2021,4,40,CLT,3041.35,72.0,Própria,693.0,0,1,Não,0
P003928,2025-08-01,34900.0,9649.85,0.2765,25250.15,0.7235,60,Revenda multimarca,2019,6,39,Servidor público,1600.0,206.0,Familiar,342.0,5,1,Não,0
P003929,2025-10-01,44200.0,16084.38,0.3639,28115.62,0.6361,36,Correspondente bancário,2017,8,24,CLT,3133.05,27.0,Alugada,507.0,0,2,Não,0
P003930,2025-12-01,74900.0,13953.87,0.1863,60946.13,0.8137,48,Revenda multimarca,2023,2,42,Empresário,12392.29,22.0,Alugada,830.0,0,1,Sim,0
P003931,2025-10-01,159500.0,35153.8,0.2204,124346.2,0.7796,60,Revenda multimarca,2019,6,44,Servidor público,19769.59,,Própria,557.0,0,0,Não,0
P003932,2025-09-01,24500.0,3275.65,0.1337,21224.35,0.8663,36,Correspondente bancário,2020,5,28,CLT,,56.0,Alugada,567.0,4,2,Sim,0
P003933,2025-10-01,29200.0,8946.88,0.3064,20253.12,0.6936,24,Concessionária,2019,6,37,Autônomo,,115.0,Alugada,519.0,4,2,Não,0
P003934,2025-09-01,22000.0,7455.8,0.3389,14544.2,0.6611,36,Revenda multimarca,2016,9,39,CLT,1750.55,14.0,Própria,268.0,5,2,Sim,0
P003935,2025-08-01,22200.0,930.18,0.0419,21269.82,0.9581,48,Correspondente bancário,2022,3,31,Servidor público,3510.53,,Alugada,483.0,0,3,Não,0
P003936,2025-12-01,39600.0,19780.2,0.4995,19819.8,0.5005,48,Concessionária,2023,2,33,Servidor público,11963.28,124.0,Financiada,723.0,2,3,Não,0
P003937,2025-07-01,55800.0,12722.4,0.228,43077.6,0.772,48,Revenda multimarca,2022,3,27,CLT,2371.93,,Alugada,438.0,5,1,Não,0
P003938,2025-07-01,31300.0,5859.36,0.1872,25440.64,0.8128,36,Revenda multimarca,2023,2,47,CLT,5064.66,,Financiada,526.0,2,0,Não,0
P003939,2025-07-01,43000.0,6677.9,0.1553,36322.1,0.8447,24,Concessionária,2024,1,43,Servidor público,8376.94,35.0,Alugada,593.0,0,3,Não,0
P003940,2025-11-01,39900.0,3355.59,0.0841,36544.41,0.9159,48,Concessionária,2023,2,36,Servidor público,3283.32,153.0,Alugada,300.0,3,5,Não,0
P003941,2025-07-01,93000.0,30829.5,0.3315,62170.5,0.6685,24,Digital,2019,6,48,Servidor público,10758.22,36.0,Própria,575.0,1,2,Não,0
P003942,2025-10-01,27100.0,1883.45,0.0695,25216.55,0.9305,36,Concessionária,2013,12,37,Autônomo,2216.52,29.0,Própria,621.0,0,1,Não,0
P003943,2025-10-01,95900.0,18355.26,0.1914,77544.74,0.8086,48,Digital,2022,3,31,CLT,11352.86,151.0,Financiada,709.0,2,0,Não,0
P003944,2025-12-01,22000.0,440.0,0.02,21560.0,0.98,36,Revenda multimarca,2023,2,58,CLT,2271.09,54.0,Financiada,207.0,5,2,Sim,0
P003945,2025-09-01,60300.0,8062.11,0.1337,52237.89,0.8663,36,Concessionária,2022,3,65,Aposentado,5171.34,,Alugada,654.0,0,2,Não,0
P003946,2025-08-01,22000.0,2228.6,0.1013,19771.4,0.8987,36,Digital,2024,1,50,CLT,2360.25,31.0,Própria,650.0,0,0,Não,0
P003947,2025-10-01,28900.0,4557.53,0.1577,24342.47,0.8423,24,Revenda multimarca,2013,12,24,Autônomo,3875.53,71.0,Própria,490.0,2,5,Não,0
P003948,2025-10-01,89700.0,29278.08,0.3264,60421.92,0.6736,48,Revenda multimarca,2023,2,40,Empresário,24961.45,88.0,Financiada,963.0,0,1,Sim,0
P003949,2025-07-01,24800.0,5708.96,0.2302,19091.04,0.7698,60,Concessionária,2025,0,28,Autônomo,1600.0,3.0,Própria,451.0,4,1,Não,0
P003950,2025-12-01,45300.0,14319.33,0.3161,30980.67,0.6839,60,Concessionária,2022,3,28,Autônomo,4078.36,12.0,Alugada,347.0,1,1,Não,0
P003951,2025-11-01,22000.0,2026.2,0.0921,19973.8,0.9079,60,Concessionária,2013,12,26,Autônomo,1600.0,96.0,Alugada,507.0,5,0,Não,0
P003952,2025-11-01,28100.0,7367.82,0.2622,20732.18,0.7378,60,Digital,2017,8,27,CLT,1600.0,73.0,Familiar,357.0,5,7,Sim,0
P003953,2025-07-01,61600.0,26167.68,0.4248,35432.32,0.5752,48,Revenda multimarca,2021,4,39,CLT,7717.69,16.0,Familiar,,0,0,Não,0
P003954,2025-08-01,22000.0,5051.2,0.2296,16948.8,0.7704,60,Correspondente bancário,2019,6,27,CLT,3232.59,93.0,Própria,449.0,4,3,Sim,0
P003955,2025-08-01,60100.0,28457.35,0.4735,31642.65,0.5265,36,Revenda multimarca,2020,5,44,CLT,6522.7,15.0,Familiar,,1,3,Não,0
P003956,2025-10-01,70200.0,36075.78,0.5139,34124.22,0.4861,36,Digital,2022,3,45,Empresário,23286.27,72.0,Alugada,518.0,0,1,Sim,0
P003957,2025-07-01,45900.0,4241.16,0.0924,41658.84,0.9076,60,Revenda multimarca,2024,1,39,CLT,3727.79,46.0,Alugada,133.0,5,1,Sim,0
P003958,2025-11-01,44200.0,12185.94,0.2757,32014.06,0.7243,48,Digital,2023,2,46,CLT,,31.0,Própria,585.0,0,1,Não,0
P003959,2025-08-01,24300.0,10572.93,0.4351,13727.07,0.5649,60,Revenda multimarca,2013,12,32,Servidor público,,168.0,Alugada,435.0,1,2,Sim,0
P003960,2025-12-01,22000.0,8564.6,0.3893,13435.4,0.6107,24,Correspondente bancário,2021,4,30,CLT,2205.34,144.0,Familiar,476.0,2,2,Não,0
P003961,2025-11-01,27200.0,2896.8,0.1065,24303.2,0.8935,36,Correspondente bancário,2013,12,28,Autônomo,3228.45,30.0,Familiar,260.0,5,1,Sim,0
P003962,2025-10-01,30800.0,7703.08,0.2501,23096.92,0.7499,48,Revenda multimarca,2023,2,27,CLT,2749.36,100.0,Própria,603.0,1,2,Não,0
P003963,2025-07-01,22000.0,554.4,0.0252,21445.6,0.9748,48,Revenda multimarca,2018,7,61,Aposentado,,,Alugada,412.0,3,5,Sim,0
P003964,2025-09-01,35800.0,12827.14,0.3583,22972.86,0.6417,36,Revenda multimarca,2015,10,61,Aposentado,4907.3,,Alugada,411.0,5,2,Não,0
P003965,2025-08-01,22000.0,9180.6,0.4173,12819.4,0.5827,60,Concessionária,2021,4,51,CLT,1600.0,39.0,Própria,198.0,5,3,Sim,0
P003966,2025-07-01,35800.0,9086.04,0.2538,26713.96,0.7462,60,Digital,2020,5,43,Autônomo,3742.64,20.0,Financiada,537.0,2,1,Não,0
P003967,2025-07-01,37600.0,7147.76,0.1901,30452.24,0.8099,36,Concessionária,2024,1,28,CLT,3660.97,56.0,Alugada,674.0,2,1,Sim,0
P003968,2025-08-01,37800.0,13071.24,0.3458,24728.76,0.6542,36,Revenda multimarca,2021,4,33,CLT,3451.33,,Própria,310.0,5,6,Não,0
P003969,2025-10-01,26600.0,1774.22,0.0667,24825.78,0.9333,48,Revenda multimarca,2021,4,32,CLT,1600.0,5.0,Alugada,381.0,1,4,Não,0
P003970,2025-08-01,22000.0,6886.0,0.313,15114.0,0.687,36,Revenda multimarca,2018,7,45,Servidor público,2242.35,206.0,Financiada,269.0,5,1,Não,0
P003971,2025-10-01,28300.0,566.0,0.02,27734.0,0.98,60,Revenda multimarca,2013,12,24,CLT,1801.92,72.0,Própria,440.0,4,0,Não,0
P003972,2025-11-01,45600.0,26489.04,0.5809,19110.96,0.4191,60,Digital,2017,8,40,CLT,2916.92,70.0,Financiada,,1,0,Não,0
P003973,2025-11-01,27500.0,4573.25,0.1663,22926.75,0.8337,60,Concessionária,2021,4,55,Autônomo,3204.18,49.0,Financiada,281.0,2,3,Não,0
P003974,2025-07-01,45000.0,11857.5,0.2635,33142.5,0.7365,24,Concessionária,2023,2,41,CLT,9071.73,13.0,Alugada,704.0,0,1,Não,0
P003975,2025-09-01,42300.0,3299.4,0.078,39000.6,0.922,60,Concessionária,2022,3,75,Aposentado,5954.53,34.0,Própria,824.0,2,1,Não,0
P003976,2025-09-01,36400.0,1892.8,0.052,34507.2,0.948,60,Concessionária,2024,1,39,Autônomo,3320.49,9.0,Própria,542.0,2,3,Sim,0
P003977,2025-11-01,74300.0,8566.79,0.1153,65733.21,0.8847,60,Digital,2024,1,55,Autônomo,2950.35,104.0,Alugada,671.0,1,1,Não,0
P003978,2025-09-01,27900.0,6921.99,0.2481,20978.01,0.7519,48,Digital,2024,1,49,CLT,5342.15,54.0,Familiar,648.0,1,1,Não,0
P003979,2025-12-01,37500.0,18997.5,0.5066,18502.5,0.4934,48,Correspondente bancário,2023,2,39,Servidor público,5972.01,131.0,Própria,548.0,3,1,Não,0
P003980,2025-11-01,63600.0,14240.04,0.2239,49359.96,0.7761,36,Concessionária,2017,8,28,CLT,6027.6,11.0,Própria,782.0,0,0,Não,0
P003981,2025-10-01,59200.0,18269.12,0.3086,40930.88,0.6914,60,Digital,2021,4,71,Aposentado,9604.38,100.0,Financiada,777.0,0,3,Não,0
P003982,2025-12-01,37000.0,3988.6,0.1078,33011.4,0.8922,48,Concessionária,2018,7,27,CLT,3466.95,103.0,Familiar,653.0,0,1,Sim,0
P003983,2025-10-01,22000.0,3828.0,0.174,18172.0,0.826,48,Revenda multimarca,2018,7,35,CLT,,,Alugada,465.0,2,3,Não,0
P003984,2025-11-01,22000.0,4257.0,0.1935,17743.0,0.8065,48,Concessionária,2016,9,67,Autônomo,2756.53,73.0,Própria,352.0,5,3,Não,0
P003985,2025-08-01,28400.0,9883.2,0.348,18516.8,0.652,60,Correspondente bancário,2023,2,36,CLT,2372.25,47.0,Alugada,426.0,1,5,Não,0
P003986,2025-11-01,24900.0,3931.71,0.1579,20968.29,0.8421,24,Concessionária,2022,3,44,CLT,3501.16,84.0,Financiada,555.0,1,1,Não,0
P003987,2025-08-01,22000.0,440.0,0.02,21560.0,0.98,60,Concessionária,2019,6,31,CLT,1600.0,24.0,Alugada,437.0,3,1,Não,0
P003988,2025-11-01,143900.0,50293.05,0.3495,93606.95,0.6505,48,Digital,2019,6,36,Servidor público,,21.0,Financiada,760.0,0,1,Não,0
P003989,2025-07-01,37200.0,3173.16,0.0853,34026.84,0.9147,24,Concessionária,2022,3,46,Autônomo,4830.99,35.0,Própria,552.0,1,0,Sim,0
P003990,2025-11-01,48800.0,1688.48,0.0346,47111.52,0.9654,60,Correspondente bancário,2024,1,50,CLT,2331.79,45.0,Alugada,304.0,5,2,Sim,0
P003991,2025-09-01,23400.0,1272.96,0.0544,22127.04,0.9456,36,Correspondente bancário,2022,3,35,CLT,5695.04,101.0,Familiar,358.0,5,2,Não,0
P003992,2025-11-01,22000.0,1443.2,0.0656,20556.8,0.9344,60,Revenda multimarca,2018,7,30,Autônomo,1878.95,14.0,Própria,460.0,4,3,Não,0
P003993,2025-12-01,90100.0,23615.21,0.2621,66484.79,0.7379,24,Revenda multimarca,2021,4,50,Autônomo,4559.9,15.0,Própria,543.0,3,0,Não,0
P003994,2025-12-01,39400.0,7816.96,0.1984,31583.04,0.8016,36,Revenda multimarca,2022,3,37,CLT,1692.11,72.0,Alugada,473.0,1,1,Não,0
P003995,2025-09-01,37800.0,3333.96,0.0882,34466.04,0.9118,24,Revenda multimarca,2018,7,33,CLT,2145.26,4.0,Alugada,418.0,3,1,Sim,0
P003996,2025-07-01,28500.0,6520.8,0.2288,21979.2,0.7712,48,Concessionária,2019,6,24,Empresário,5398.04,23.0,Própria,388.0,2,5,Sim,0
P003997,2025-12-01,72700.0,31500.91,0.4333,41199.09,0.5667,36,Concessionária,2022,3,37,CLT,6462.29,11.0,Financiada,443.0,0,0,Não,0
P003998,2025-08-01,54700.0,6449.13,0.1179,48250.87,0.8821,48,Concessionária,2022,3,37,Servidor público,1600.0,,Própria,462.0,2,3,Sim,0
P003999,2025-11-01,104000.0,17118.4,0.1646,86881.6,0.8354,36,Correspondente bancário,2022,3,58,CLT,13566.6,4.0,Alugada,536.0,0,5,Sim,0
P004000,2025-11-01,71700.0,7256.04,0.1012,64443.96,0.8988,24,Revenda multimarca,2019,6,48,Autônomo,6594.25,88.0,Alugada,494.0,0,1,Não,0
P004001,2025-07-01,34200.0,2113.56,0.0618,32086.44,0.9382,48,Concessionária,2023,2,75,CLT,5051.45,,Própria,275.0,3,4,Não,0
P004002,2025-08-01,30800.0,2353.12,0.0764,28446.88,0.9236,60,Digital,2018,7,43,Servidor público,1980.37,17.0,Financiada,134.0,5,4,Sim,0
P004003,2025-11-01,25300.0,6147.9,0.243,19152.1,0.757,36,Correspondente bancário,2022,3,40,CLT,1684.06,42.0,Familiar,380.0,4,3,Sim,0
P004004,2025-11-01,35300.0,10787.68,0.3056,24512.32,0.6944,36,Correspondente bancário,2024,1,63,Aposentado,3334.05,45.0,Financiada,375.0,4,3,Sim,0
P004005,2025-07-01,22800.0,2049.72,0.0899,20750.28,0.9101,36,Correspondente bancário,2017,8,47,Autônomo,1925.85,45.0,Própria,503.0,2,1,Não,0
P004006,2025-07-01,50400.0,3225.6,0.064,47174.4,0.936,36,Revenda multimarca,2018,7,58,Servidor público,4195.4,,Própria,289.0,5,8,Sim,0
P004007,2025-07-01,64500.0,6443.55,0.0999,58056.45,0.9001,48,Digital,2017,8,55,CLT,6807.1,191.0,Própria,,1,2,Não,0
P004008,2025-12-01,22000.0,2376.0,0.108,19624.0,0.892,36,Correspondente bancário,2024,1,32,Empresário,6002.01,55.0,Alugada,662.0,2,1,Não,0
P004009,2025-12-01,36300.0,19569.33,0.5391,16730.67,0.4609,36,Digital,2024,1,67,Aposentado,7391.76,,Familiar,433.0,4,1,Não,0
P004010,2025-08-01,103300.0,26888.99,0.2603,76411.01,0.7397,24,Concessionária,2024,1,52,Servidor público,9591.5,170.0,Alugada,737.0,0,2,Sim,0
P004011,2025-11-01,27400.0,1915.26,0.0699,25484.74,0.9301,36,Correspondente bancário,2023,2,32,CLT,1965.36,93.0,Financiada,466.0,2,3,Não,0
P004012,2025-12-01,27400.0,548.0,0.02,26852.0,0.98,36,Revenda multimarca,2013,12,34,Empresário,2474.5,24.0,Própria,321.0,4,0,Sim,0
P004013,2025-09-01,22000.0,4675.0,0.2125,17325.0,0.7875,36,Revenda multimarca,2021,4,51,CLT,2451.5,35.0,Própria,418.0,3,0,Não,0
P004014,2025-10-01,32200.0,1838.62,0.0571,30361.38,0.9429,48,Correspondente bancário,2022,3,35,Servidor público,3355.08,23.0,Própria,361.0,3,5,Não,0
P004015,2025-11-01,22000.0,2512.4,0.1142,19487.6,0.8858,36,Correspondente bancário,2014,11,35,CLT,1958.12,27.0,Familiar,314.0,5,6,Sim,0
P004016,2025-08-01,58600.0,13489.72,0.2302,45110.28,0.7698,60,Digital,2022,3,31,Autônomo,3299.31,48.0,Própria,489.0,4,2,Não,0
P004017,2025-10-01,61700.0,19275.08,0.3124,42424.92,0.6876,48,Concessionária,2016,9,35,CLT,5419.24,11.0,Alugada,659.0,0,0,Não,0
P004018,2025-12-01,48400.0,9210.52,0.1903,39189.48,0.8097,48,Concessionária,2021,4,29,Servidor público,5970.02,14.0,Alugada,663.0,1,0,Não,0
P004019,2025-11-01,35000.0,1862.0,0.0532,33138.0,0.9468,36,Concessionária,2015,10,26,Autônomo,2369.33,21.0,Alugada,489.0,5,1,Não,0
P004020,2025-07-01,54400.0,19426.24,0.3571,34973.76,0.6429,24,Digital,2020,5,57,Empresário,13895.54,22.0,Financiada,731.0,1,1,Não,0
P004021,2025-10-01,29100.0,3235.92,0.1112,25864.08,0.8888,60,Revenda multimarca,2020,5,28,CLT,5874.46,44.0,Própria,440.0,2,2,Sim,0
P004022,2025-10-01,41000.0,6769.1,0.1651,34230.9,0.8349,36,Concessionária,2024,1,65,Aposentado,4116.6,79.0,Financiada,618.0,0,0,Não,0
P004023,2025-09-01,30100.0,8951.74,0.2974,21148.26,0.7026,48,Correspondente bancário,2021,4,44,CLT,3244.34,,Familiar,359.0,5,5,Sim,0
P004024,2025-09-01,29200.0,9098.72,0.3116,20101.28,0.6884,48,Concessionária,2019,6,40,CLT,5102.61,23.0,Alugada,598.0,1,1,Não,0
P004025,2025-09-01,55800.0,10267.2,0.184,45532.8,0.816,48,Concessionária,2020,5,22,CLT,2480.33,48.0,Alugada,494.0,1,0,Não,0
P004026,2025-12-01,81700.0,3169.96,0.0388,78530.04,0.9612,36,Concessionária,2018,7,29,CLT,8506.6,50.0,Própria,514.0,2,1,Sim,0
P004027,2025-09-01,40600.0,2054.36,0.0506,38545.64,0.9494,24,Correspondente bancário,2022,3,23,CLT,2247.36,13.0,Própria,402.0,3,1,Não,0
P004028,2025-08-01,76000.0,25490.4,0.3354,50509.6,0.6646,36,Revenda multimarca,2024,1,49,Empresário,22294.75,21.0,Própria,703.0,0,1,Não,0
P004029,2025-09-01,91100.0,10932.0,0.12,80168.0,0.88,36,Revenda multimarca,2024,1,46,CLT,5276.64,29.0,Financiada,484.0,2,3,Sim,0
P004030,2025-12-01,62500.0,8343.75,0.1335,54156.25,0.8665,36,Concessionária,2020,5,35,CLT,6656.67,26.0,Própria,690.0,1,2,Não,0
P004031,2025-09-01,45600.0,12471.6,0.2735,33128.4,0.7265,36,Concessionária,2022,3,44,CLT,10836.08,14.0,Financiada,574.0,1,5,Não,0
P004032,2025-09-01,52200.0,5580.18,0.1069,46619.82,0.8931,36,Revenda multimarca,2023,2,42,CLT,3650.39,150.0,Familiar,664.0,2,3,Não,0
P004033,2025-08-01,23200.0,3196.96,0.1378,20003.04,0.8622,36,Revenda multimarca,2018,7,24,Autônomo,3879.81,72.0,Própria,640.0,0,0,Não,0
P004034,2025-10-01,30400.0,8457.28,0.2782,21942.72,0.7218,24,Correspondente bancário,2013,12,32,Servidor público,4121.99,8.0,Alugada,352.0,5,5,Não,0
P004035,2025-08-01,74600.0,23424.4,0.314,51175.6,0.686,60,Concessionária,2020,5,46,CLT,7579.34,105.0,Financiada,685.0,0,0,Não,0
P004036,2025-07-01,22800.0,11837.76,0.5192,10962.24,0.4808,48,Revenda multimarca,2019,6,63,Autônomo,2643.84,11.0,Familiar,487.0,4,3,Não,0
P004037,2025-12-01,27500.0,8008.0,0.2912,19492.0,0.7088,36,Digital,2013,12,22,CLT,2570.4,48.0,Alugada,421.0,1,1,Não,0
P004038,2025-10-01,43100.0,7758.0,0.18,35342.0,0.82,48,Concessionária,2022,3,51,CLT,6836.98,25.0,Própria,549.0,0,3,Sim,0
P004039,2025-07-01,22000.0,7015.8,0.3189,14984.2,0.6811,60,Digital,2022,3,23,CLT,3009.63,9.0,Financiada,552.0,2,3,Não,0
P004040,2025-07-01,59600.0,13344.44,0.2239,46255.56,0.7761,60,Digital,2024,1,44,CLT,5449.15,60.0,Familiar,596.0,1,1,Não,0
P004041,2025-12-01,72100.0,44117.99,0.6119,27982.01,0.3881,60,Revenda multimarca,2024,1,39,CLT,,22.0,Alugada,385.0,0,1,Não,0
P004042,2025-12-01,46500.0,19013.85,0.4089,27486.15,0.5911,36,Concessionária,2025,0,29,Servidor público,13977.06,10.0,Financiada,867.0,0,0,Não,0
P004043,2025-09-01,27000.0,7892.1,0.2923,19107.9,0.7077,24,Concessionária,2020,5,75,Autônomo,2378.12,11.0,Alugada,657.0,1,3,Sim,0
P004044,2025-11-01,38200.0,8850.94,0.2317,29349.06,0.7683,60,Digital,2016,9,39,CLT,,10.0,Alugada,463.0,2,1,Não,0
P004045,2025-08-01,56500.0,5327.95,0.0943,51172.05,0.9057,60,Correspondente bancário,2020,5,27,CLT,8666.67,8.0,Própria,920.0,0,1,Não,0
P004046,2025-07-01,22000.0,558.8,0.0254,21441.2,0.9746,60,Digital,2013,12,39,CLT,1600.0,112.0,Familiar,207.0,5,3,Sim,0
P004047,2025-10-01,32600.0,7797.92,0.2392,24802.08,0.7608,60,Correspondente bancário,2013,12,49,CLT,3441.65,32.0,Própria,435.0,4,3,Não,0
P004048,2025-10-01,26500.0,1738.4,0.0656,24761.6,0.9344,36,Revenda multimarca,2023,2,32,Servidor público,3103.58,123.0,Própria,335.0,5,5,Sim,0
P004049,2025-11-01,38700.0,16679.7,0.431,22020.3,0.569,36,Concessionária,2016,9,26,CLT,3576.79,96.0,Familiar,651.0,1,0,Sim,0
P004050,2025-11-01,58900.0,20132.02,0.3418,38767.98,0.6582,48,Concessionária,2024,1,35,CLT,2178.52,28.0,Própria,377.0,2,1,Sim,0
P004051,2025-11-01,31100.0,6683.39,0.2149,24416.61,0.7851,36,Revenda multimarca,2024,1,55,Empresário,3578.19,38.0,Própria,757.0,0,1,Não,0
P004052,2025-11-01,56300.0,1255.49,0.0223,55044.51,0.9777,24,Concessionária,2019,6,32,Servidor público,4872.3,42.0,Familiar,535.0,3,5,Não,0
P004053,2025-07-01,33700.0,9668.53,0.2869,24031.47,0.7131,48,Concessionária,2021,4,46,Autônomo,2662.97,22.0,Alugada,404.0,2,1,Sim,0
P004054,2025-08-01,22000.0,4114.0,0.187,17886.0,0.813,60,Revenda multimarca,2021,4,43,Servidor público,5878.65,142.0,Própria,609.0,0,2,Não,0
P004055,2025-07-01,65100.0,4257.54,0.0654,60842.46,0.9346,36,Revenda multimarca,2023,2,44,Autônomo,3423.23,30.0,Familiar,522.0,2,0,Não,0
P004056,2025-09-01,43700.0,5659.15,0.1295,38040.85,0.8705,60,Concessionária,2023,2,48,CLT,,9.0,Familiar,461.0,0,0,Não,0
P004057,2025-11-01,28500.0,12508.65,0.4389,15991.35,0.5611,36,Revenda multimarca,2022,3,41,CLT,,8.0,Familiar,562.0,1,1,Sim,0
P004058,2025-11-01,30500.0,5685.2,0.1864,24814.8,0.8136,36,Revenda multimarca,2018,7,27,CLT,3662.94,19.0,Alugada,459.0,1,3,Não,0
P004059,2025-11-01,38400.0,9024.0,0.235,29376.0,0.765,36,Correspondente bancário,2019,6,28,Empresário,4155.96,48.0,Própria,479.0,1,1,Não,0
P004060,2025-08-01,94200.0,24699.24,0.2622,69500.76,0.7378,36,Concessionária,2021,4,43,CLT,7581.46,,Financiada,862.0,0,0,Não,0
P004061,2025-07-01,38400.0,8736.0,0.2275,29664.0,0.7725,36,Concessionária,2018,7,30,CLT,3829.07,57.0,Própria,620.0,1,2,Não,0
P004062,2025-09-01,33300.0,9990.0,0.3,23310.0,0.7,60,Concessionária,2022,3,52,Servidor público,5488.71,120.0,Própria,541.0,1,1,Não,0
P004063,2025-12-01,55200.0,15053.04,0.2727,40146.96,0.7273,48,Concessionária,2021,4,45,Autônomo,11720.84,57.0,Familiar,728.0,1,1,Não,0
P004064,2025-08-01,45500.0,15993.25,0.3515,29506.75,0.6485,48,Revenda multimarca,2020,5,63,Aposentado,9473.86,273.0,Própria,458.0,3,1,Não,0
P004065,2025-10-01,67900.0,5601.75,0.0825,62298.25,0.9175,48,Concessionária,2017,8,46,Servidor público,7224.36,55.0,Financiada,484.0,2,1,Não,0
P004066,2025-10-01,34100.0,682.0,0.02,33418.0,0.98,48,Revenda multimarca,2017,8,28,Autônomo,1600.0,,Alugada,373.0,5,2,Sim,0
P004067,2025-10-01,40300.0,9055.41,0.2247,31244.59,0.7753,48,Concessionária,2022,3,42,CLT,4995.52,73.0,Alugada,513.0,1,0,Sim,0
