id_proposta,pd,score_1a10,decisao,taxa_am,prazo_meses,pct_entrada_minima
P004036,0.240313,2,NEGAR,,,
P004037,0.046534,8,APROVAR,0.0247,36,0.0
P004038,0.047555,8,APROVAR,0.0247,48,0.0
P004039,0.707665,1,NEGAR,,,
P004040,0.036529,10,APROVAR,0.0227,60,0.0
P004041,0.089184,5,APROVAR,0.0282,60,0.21
P004042,0.036426,10,APROVAR,0.0227,36,0.0
P004043,0.212923,2,NEGAR,,,
P004044,0.294573,2,NEGAR,,,
P004045,0.205458,3,NEGAR,,,
P004046,0.214649,2,NEGAR,,,
P004047,0.177958,3,NEGAR,,,
P004048,0.210789,2,NEGAR,,,
P004049,0.027208,10,APROVAR,0.0227,36,0.0
P004050,0.203117,3,NEGAR,,,
P004051,0.043885,9,APROVAR,0.0236,36,0.0
P004052,0.148861,3,NEGAR,,,
P004053,0.314743,1,NEGAR,,,
P004054,0.041716,9,APROVAR,0.0236,60,0.0
P004055,0.346456,1,NEGAR,,,
P004056,0.078064,6,APROVAR,0.0265,60,0.21
P004057,0.065259,7,APROVAR,0.0256,36,0.0
P004058,0.100822,5,APROVAR,0.0282,36,0.21
P004059,0.059985,7,APROVAR,0.0256,36,0.0
P004060,0.040287,9,APROVAR,0.0236,36,0.0
P004061,0.029855,10,APROVAR,0.0227,36,0.0
P004062,0.040681,9,APROVAR,0.0236,60,0.0
P004063,0.022113,10,APROVAR,0.0227,48,0.0
P004064,0.137398,4,NEGAR,,,
P004065,0.145449,3,NEGAR,,,
P004066,0.682135,1,NEGAR,,,
P004067,0.052316,8,APROVAR,0.0247,48,0.0
P004068,0.044537,9,APROVAR,0.0236,24,0.0
P004069,0.15168,3,NEGAR,,,
P004070,0.039835,9,APROVAR,0.0236,48,0.0
P004071,0.054593,7,APROVAR,0.0256,36,0.0
P004072,0.057522,7,APROVAR,0.0256,60,0.0
P004073,0.241819,2,NEGAR,,,
P004074,0.046869,8,APROVAR,0.0247,36,0.0
P004075,0.175066,3,NEGAR,,,
P004076,0.603568,1,NEGAR,,,
P004077,0.265726,2,NEGAR,,,
P004078,0.337379,1,NEGAR,,,
P004079,0.034901,10,APROVAR,0.0227,36,0.0
P004080,0.186084,3,NEGAR,,,
P004081,0.137601,4,NEGAR,,,
P004082,0.047926,8,APROVAR,0.0247,48,0.0
P004083,0.043667,9,APROVAR,0.0236,24,0.0
P004084,0.341855,1,NEGAR,,,
P004085,0.023866,10,APROVAR,0.0227,60,0.0
P004086,0.057132,7,APROVAR,0.0256,48,0.0
P004087,0.092203,5,APROVAR,0.0282,24,0.21
P004088,0.056527,7,APROVAR,0.0256,24,0.0
P004089,0.040427,9,APROVAR,0.0236,36,0.0
P004090,0.328505,1,NEGAR,,,
P004091,0.305941,1,NEGAR,,,
P004092,0.049737,8,APROVAR,0.0247,48,0.0
P004093,0.053266,8,APROVAR,0.0247,36,0.0
P004094,0.355415,1,NEGAR,,,
P004095,0.110206,4,NEGAR,,,
P004096,0.025025,10,APROVAR,0.0227,24,0.0
P004097,0.102959,5,APROVAR,0.0282,60,0.21
P004098,0.054245,7,APROVAR,0.0256,48,0.0
P004099,0.039536,9,APROVAR,0.0236,60,0.0
P004100,0.052303,8,APROVAR,0.0247,48,0.0
P004101,0.340785,1,NEGAR,,,
P004102,0.037929,9,APROVAR,0.0236,48,0.0
P004103,0.042634,9,APROVAR,0.0236,36,0.0
P004104,0.267754,2,NEGAR,,,
P004105,0.077441,6,APROVAR,0.0265,48,0.21
P004106,0.084981,5,APROVAR,0.0282,36,0.21
P004107,0.078648,6,APROVAR,0.0265,48,0.21
P004108,0.038281,9,APROVAR,0.0236,48,0.0
P004109,0.07491,6,APROVAR,0.0265,48,0.21
P004110,0.040631,9,APROVAR,0.0236,48,0.0
P004111,0.041592,9,APROVAR,0.0236,60,0.0
P004112,0.092462,5,APROVAR,0.0282,36,0.21
P004113,0.037289,9,APROVAR,0.0236,24,0.0
P004114,0.063207,7,APROVAR,0.0256,60,0.0
P004115,0.340498,1,NEGAR,,,
P004116,0.368975,1,NEGAR,,,
P004117,0.116621,4,NEGAR,,,
P004118,0.063165,7,APROVAR,0.0256,48,0.0
P004119,0.066004,7,APROVAR,0.0256,36,0.0
P004120,0.277966,2,NEGAR,,,
P004121,0.04295,9,APROVAR,0.0236,48,0.0
P004122,0.031576,10,APROVAR,0.0227,36,0.0
P004123,0.213221,2,NEGAR,,,
P004124,0.218025,2,NEGAR,,,
P004125,0.26136,2,NEGAR,,,
P004126,0.039615,9,APROVAR,0.0236,48,0.0
P004127,0.239084,2,NEGAR,,,
P004128,0.03796,9,APROVAR,0.0236,24,0.0
P004129,0.053208,8,APROVAR,0.0247,36,0.0
P004130,0.050716,8,APROVAR,0.0247,36,0.0
P004131,0.5326,1,NEGAR,,,
P004132,0.152118,3,NEGAR,,,
P004133,0.407434,1,NEGAR,,,
P004134,0.077419,6,APROVAR,0.0265,36,0.21
P004135,0.261417,2,NEGAR,,,
P004136,0.032877,10,APROVAR,0.0227,48,0.0
P004137,0.089348,5,APROVAR,0.0282,48,0.21
P004138,0.04854,8,APROVAR,0.0247,36,0.0
P004139,0.283134,2,NEGAR,,,
P004140,0.035559,10,APROVAR,0.0227,36,0.0
P004141,0.093068,5,APROVAR,0.0282,24,0.21
P004142,0.3875,1,NEGAR,,,
P004143,0.067521,6,APROVAR,0.0265,24,0.21
P004144,0.134656,4,NEGAR,,,
P004145,0.039026,9,APROVAR,0.0236,36,0.0
P004146,0.166031,3,NEGAR,,,
P004147,0.520817,1,NEGAR,,,
P004148,0.123778,4,NEGAR,,,
P004149,0.071421,6,APROVAR,0.0265,60,0.21
P004150,0.121468,4,NEGAR,,,
P004151,0.15721,3,NEGAR,,,
P004152,0.228854,2,NEGAR,,,
P004153,0.360487,1,NEGAR,,,
P004154,0.164753,3,NEGAR,,,
P004155,0.052784,8,APROVAR,0.0247,36,0.0
P004156,0.037023,9,APROVAR,0.0236,36,0.0
P004157,0.034867,10,APROVAR,0.0227,60,0.0
P004158,0.058003,7,APROVAR,0.0256,48,0.0
P004159,0.093892,5,APROVAR,0.0282,36,0.21
P004160,0.065985,7,APROVAR,0.0256,24,0.0
P004161,0.107034,4,NEGAR,,,
P004162,0.061667,7,APROVAR,0.0256,48,0.0
P004163,0.047396,8,APROVAR,0.0247,60,0.0
P004164,0.023974,10,APROVAR,0.0227,36,0.0
P004165,0.320042,1,NEGAR,,,
P004166,0.093198,5,APROVAR,0.0282,48,0.21
P004167,0.172315,3,NEGAR,,,
P004168,0.184782,3,NEGAR,,,
P004169,0.087742,5,APROVAR,0.0282,60,0.21
P004170,0.198977,3,NEGAR,,,
P004171,0.179097,3,NEGAR,,,
P004172,0.144648,3,NEGAR,,,
P004173,0.223415,2,NEGAR,,,
P004174,0.142029,4,NEGAR,,,
P004175,0.054134,8,APROVAR,0.0247,36,0.0
P004176,0.160205,3,NEGAR,,,
P004177,0.056193,7,APROVAR,0.0256,48,0.0
P004178,0.075357,6,APROVAR,0.0265,36,0.21
P004179,0.039962,9,APROVAR,0.0236,24,0.0
P004180,0.064416,7,APROVAR,0.0256,24,0.0
P004181,0.047625,8,APROVAR,0.0247,48,0.0
P004182,0.146417,3,NEGAR,,,
P004183,0.083658,6,APROVAR,0.0265,36,0.21
P004184,0.056663,7,APROVAR,0.0256,48,0.0
P004185,0.049487,8,APROVAR,0.0247,24,0.0
P004186,0.064829,7,APROVAR,0.0256,24,0.0
P004187,0.069585,6,APROVAR,0.0265,48,0.21
P004188,0.159775,3,NEGAR,,,
P004189,0.049826,8,APROVAR,0.0247,36,0.0
P004190,0.268665,2,NEGAR,,,
P004191,0.069851,6,APROVAR,0.0265,60,0.21
P004192,0.049007,8,APROVAR,0.0247,24,0.0
P004193,0.030756,10,APROVAR,0.0227,48,0.0
P004194,0.047382,8,APROVAR,0.0247,24,0.0
P004195,0.034895,10,APROVAR,0.0227,60,0.0
P004196,0.046751,8,APROVAR,0.0247,60,0.0
P004197,0.079095,6,APROVAR,0.0265,48,0.21
P004198,0.354611,1,NEGAR,,,
P004199,0.022818,10,APROVAR,0.0227,24,0.0
P004200,0.049529,8,APROVAR,0.0247,48,0.0
P004201,0.052033,8,APROVAR,0.0247,48,0.0
P004202,0.116548,4,NEGAR,,,
P004203,0.162838,3,NEGAR,,,
P004204,0.156086,3,NEGAR,,,
P004205,0.044694,9,APROVAR,0.0236,24,0.0
P004206,0.465214,1,NEGAR,,,
P004207,0.040572,9,APROVAR,0.0236,48,0.0
P004208,0.322324,1,NEGAR,,,
P004209,0.022347,10,APROVAR,0.0227,36,0.0
P004210,0.031238,10,APROVAR,0.0227,48,0.0
P004211,0.218641,2,NEGAR,,,
P004212,0.065645,7,APROVAR,0.0256,48,0.0
P004213,0.187883,3,NEGAR,,,
P004214,0.040951,9,APROVAR,0.0236,48,0.0
P004215,0.167009,3,NEGAR,,,
P004216,0.257607,2,NEGAR,,,
P004217,0.07123,6,APROVAR,0.0265,60,0.21
P004218,0.331392,1,NEGAR,,,
P004219,0.203867,3,NEGAR,,,
P004220,0.197018,3,NEGAR,,,
P004221,0.107004,4,NEGAR,,,
P004222,0.148016,3,NEGAR,,,
P004223,0.335964,1,NEGAR,,,
P004224,0.044381,9,APROVAR,0.0236,24,0.0
P004225,0.045675,8,APROVAR,0.0247,60,0.0
P004226,0.044594,9,APROVAR,0.0236,36,0.0
P004227,0.040448,9,APROVAR,0.0236,48,0.0
P004228,0.077284,6,APROVAR,0.0265,48,0.21
P004229,0.396384,1,NEGAR,,,
P004230,0.389046,1,NEGAR,,,
P004231,0.076807,6,APROVAR,0.0265,48,0.21
P004232,0.037496,9,APROVAR,0.0236,60,0.0
P004233,0.04263,9,APROVAR,0.0236,36,0.0
P004234,0.068306,6,APROVAR,0.0265,48,0.21
P004235,0.039801,9,APROVAR,0.0236,36,0.0
P004236,0.035587,10,APROVAR,0.0227,48,0.0
P004237,0.323722,1,NEGAR,,,
P004238,0.471885,1,NEGAR,,,
P004239,0.069942,6,APROVAR,0.0265,60,0.21
P004240,0.036557,10,APROVAR,0.0227,36,0.0
P004241,0.154623,3,NEGAR,,,
P004242,0.131455,4,NEGAR,,,
P004243,0.248091,2,NEGAR,,,
P004244,0.116509,4,NEGAR,,,
P004245,0.051588,8,APROVAR,0.0247,60,0.0
P004246,0.314951,1,NEGAR,,,
P004247,0.055089,7,APROVAR,0.0256,24,0.0
P004248,0.359955,1,NEGAR,,,
P004249,0.240541,2,NEGAR,,,
P004250,0.046532,8,APROVAR,0.0247,48,0.0
P004251,0.04045,9,APROVAR,0.0236,36,0.0
P004252,0.064966,7,APROVAR,0.0256,36,0.0
P004253,0.302846,1,NEGAR,,,
P004254,0.039996,9,APROVAR,0.0236,36,0.0
P004255,0.098791,5,APROVAR,0.0282,24,0.21
P004256,0.413096,1,NEGAR,,,
P004257,0.056058,7,APROVAR,0.0256,36,0.0
P004258,0.026362,10,APROVAR,0.0227,36,0.0
P004259,0.041121,9,APROVAR,0.0236,48,0.0
P004260,0.287063,2,NEGAR,,,
P004261,0.057088,7,APROVAR,0.0256,48,0.0
P004262,0.032691,10,APROVAR,0.0227,36,0.0
P004263,0.032623,10,APROVAR,0.0227,36,0.0
P004264,0.060239,7,APROVAR,0.0256,48,0.0
P004265,0.030004,10,APROVAR,0.0227,36,0.0
P004266,0.046779,8,APROVAR,0.0247,36,0.0
P004267,0.227504,2,NEGAR,,,
P004268,0.079206,6,APROVAR,0.0265,60,0.21
P004269,0.078914,6,APROVAR,0.0265,24,0.21
P004270,0.658812,1,NEGAR,,,
P004271,0.04062,9,APROVAR,0.0236,24,0.0
P004272,0.068773,6,APROVAR,0.0265,48,0.21
P004273,0.364469,1,NEGAR,,,
P004274,0.387148,1,NEGAR,,,
P004275,0.316739,1,NEGAR,,,
P004276,0.106927,4,NEGAR,,,
P004277,0.0673,6,APROVAR,0.0265,36,0.21
P004278,0.04451,9,APROVAR,0.0236,24,0.0
P004279,0.047405,8,APROVAR,0.0247,24,0.0
P004280,0.072536,6,APROVAR,0.0265,24,0.21
P004281,0.334899,1,NEGAR,,,
P004282,0.092133,5,APROVAR,0.0282,60,0.21
P004283,0.162547,3,NEGAR,,,
P004284,0.070918,6,APROVAR,0.0265,48,0.21
P004285,0.0403,9,APROVAR,0.0236,24,0.0
P004286,0.126035,4,NEGAR,,,
P004287,0.041634,9,APROVAR,0.0236,36,0.0
P004288,0.311426,1,NEGAR,,,
P004289,0.318215,1,NEGAR,,,
P004290,0.057956,7,APROVAR,0.0256,60,0.0
P004291,0.081128,6,APROVAR,0.0265,48,0.21
P004292,0.154819,3,NEGAR,,,
P004293,0.386447,1,NEGAR,,,
P004294,0.445367,1,NEGAR,,,
P004295,0.050974,8,APROVAR,0.0247,48,0.0
P004296,0.045501,8,APROVAR,0.0247,36,0.0
P004297,0.232865,2,NEGAR,,,
P004298,0.040349,9,APROVAR,0.0236,36,0.0
P004299,0.182546,3,NEGAR,,,
P004300,0.199638,3,NEGAR,,,
P004301,0.052719,8,APROVAR,0.0247,36,0.0
P004302,0.053907,8,APROVAR,0.0247,36,0.0
P004303,0.05119,8,APROVAR,0.0247,36,0.0
P004304,0.032106,10,APROVAR,0.0227,36,0.0
P004305,0.01793,10,APROVAR,0.0227,36,0.0
P004306,0.028568,10,APROVAR,0.0227,60,0.0
P004307,0.113522,4,NEGAR,,,
P004308,0.039676,9,APROVAR,0.0236,36,0.0
P004309,0.232397,2,NEGAR,,,
P004310,0.06164,7,APROVAR,0.0256,60,0.0
P004311,0.078472,6,APROVAR,0.0265,60,0.21
P004312,0.059689,7,APROVAR,0.0256,48,0.0
P004313,0.03857,9,APROVAR,0.0236,48,0.0
P004314,0.274078,2,NEGAR,,,
P004315,0.089387,5,APROVAR,0.0282,48,0.21
P004316,0.355419,1,NEGAR,,,
P004317,0.040239,9,APROVAR,0.0236,36,0.0
P004318,0.036052,10,APROVAR,0.0227,60,0.0
P004319,0.289371,2,NEGAR,,,
P004320,0.271677,2,NEGAR,,,
P004321,0.151007,3,NEGAR,,,
P004322,0.185124,3,NEGAR,,,
P004323,0.134169,4,NEGAR,,,
P004324,0.386716,1,NEGAR,,,
P004325,0.075036,6,APROVAR,0.0265,36,0.21
P004326,0.024224,10,APROVAR,0.0227,24,0.0
P004327,0.044301,9,APROVAR,0.0236,36,0.0
P004328,0.167566,3,NEGAR,,,
P004329,0.060872,7,APROVAR,0.0256,60,0.0
P004330,0.609928,1,NEGAR,,,
P004331,0.035404,10,APROVAR,0.0227,48,0.0
P004332,0.030175,10,APROVAR,0.0227,24,0.0
P004333,0.144569,3,NEGAR,,,
P004334,0.239036,2,NEGAR,,,
P004335,0.022636,10,APROVAR,0.0227,48,0.0
P004336,0.057585,7,APROVAR,0.0256,24,0.0
P004337,0.072294,6,APROVAR,0.0265,36,0.21
P004338,0.073105,6,APROVAR,0.0265,60,0.21
P004339,0.08658,5,APROVAR,0.0282,60,0.21
P004340,0.255088,2,NEGAR,,,
P004341,0.086678,5,APROVAR,0.0282,48,0.21
P004342,0.112848,4,NEGAR,,,
P004343,0.09365,5,APROVAR,0.0282,24,0.21
P004344,0.113525,4,NEGAR,,,
P004345,0.102044,5,APROVAR,0.0282,48,0.21
P004346,0.307317,1,NEGAR,,,
P004347,0.038346,9,APROVAR,0.0236,48,0.0
P004348,0.045224,8,APROVAR,0.0247,24,0.0
P004349,0.183689,3,NEGAR,,,
P004350,0.174298,3,NEGAR,,,
P004351,0.107176,4,NEGAR,,,
P004352,0.492965,1,NEGAR,,,
P004353,0.379721,1,NEGAR,,,
P004354,0.063896,7,APROVAR,0.0256,36,0.0
P004355,0.022139,10,APROVAR,0.0227,36,0.0
P004356,0.268586,2,NEGAR,,,
P004357,0.163267,3,NEGAR,,,
P004358,0.530128,1,NEGAR,,,
P004359,0.098953,5,APROVAR,0.0282,60,0.21
P004360,0.52046,1,NEGAR,,,
P004361,0.099669,5,APROVAR,0.0282,60,0.21
P004362,0.073217,6,APROVAR,0.0265,60,0.21
P004363,0.298656,2,NEGAR,,,
P004364,0.080261,6,APROVAR,0.0265,24,0.21
P004365,0.253885,2,NEGAR,,,
P004366,0.233283,2,NEGAR,,,
P004367,0.026105,10,APROVAR,0.0227,24,0.0
P004368,0.185612,3,NEGAR,,,
P004369,0.050004,8,APROVAR,0.0247,60,0.0
P004370,0.191412,3,NEGAR,,,
P004371,0.031903,10,APROVAR,0.0227,36,0.0
P004372,0.033907,10,APROVAR,0.0227,60,0.0
P004373,0.144446,3,NEGAR,,,
P004374,0.077992,6,APROVAR,0.0265,60,0.21
P004375,0.074769,6,APROVAR,0.0265,48,0.21
P004376,0.033814,10,APROVAR,0.0227,36,0.0
P004377,0.125763,4,NEGAR,,,
P004378,0.740696,1,NEGAR,,,
P004379,0.132335,4,NEGAR,,,
P004380,0.051459,8,APROVAR,0.0247,36,0.0
P004381,0.051393,8,APROVAR,0.0247,60,0.0
P004382,0.089603,5,APROVAR,0.0282,36,0.21
P004383,0.029511,10,APROVAR,0.0227,24,0.0
P004384,0.02987,10,APROVAR,0.0227,36,0.0
P004385,0.07684,6,APROVAR,0.0265,60,0.21
P004386,0.181851,3,NEGAR,,,
P004387,0.068388,6,APROVAR,0.0265,24,0.21
P004388,0.067825,6,APROVAR,0.0265,48,0.21
P004389,0.042509,9,APROVAR,0.0236,36,0.0
P004390,0.334748,1,NEGAR,,,
P004391,0.102283,5,APROVAR,0.0282,48,0.21
P004392,0.208561,3,NEGAR,,,
P004393,0.105863,5,APROVAR,0.0282,48,0.21
P004394,0.486063,1,NEGAR,,,
P004395,0.034606,10,APROVAR,0.0227,36,0.0
P004396,0.145212,3,NEGAR,,,
P004397,0.108342,4,NEGAR,,,
P004398,0.312574,1,NEGAR,,,
P004399,0.076719,6,APROVAR,0.0265,36,0.21
P004400,0.067005,6,APROVAR,0.0265,24,0.21
P004401,0.052662,8,APROVAR,0.0247,60,0.0
P004402,0.083456,6,APROVAR,0.0265,60,0.21
P004403,0.202155,3,NEGAR,,,
P004404,0.300499,2,NEGAR,,,
P004405,0.138357,4,NEGAR,,,
P004406,0.095956,5,APROVAR,0.0282,48,0.21
P004407,0.029713,10,APROVAR,0.0227,60,0.0
P004408,0.051899,8,APROVAR,0.0247,48,0.0
P004409,0.031303,10,APROVAR,0.0227,24,0.0
P004410,0.036155,10,APROVAR,0.0227,36,0.0
P004411,0.23558,2,NEGAR,,,
P004412,0.050061,8,APROVAR,0.0247,48,0.0
P004413,0.069723,6,APROVAR,0.0265,36,0.21
P004414,0.04606,8,APROVAR,0.0247,60,0.0
P004415,0.20434,3,NEGAR,,,
P004416,0.084341,5,APROVAR,0.0282,36,0.21
P004417,0.087948,5,APROVAR,0.0282,24,0.21
P004418,0.045898,8,APROVAR,0.0247,48,0.0
P004419,0.216178,2,NEGAR,,,
P004420,0.042843,9,APROVAR,0.0236,48,0.0
P004421,0.093585,5,APROVAR,0.0282,24,0.21
P004422,0.181239,3,NEGAR,,,
P004423,0.032873,10,APROVAR,0.0227,60,0.0
P004424,0.048238,8,APROVAR,0.0247,48,0.0
P004425,0.028606,10,APROVAR,0.0227,36,0.0
P004426,0.037862,9,APROVAR,0.0236,48,0.0
P004427,0.116068,4,NEGAR,,,
P004428,0.066365,6,APROVAR,0.0265,36,0.21
P004429,0.030589,10,APROVAR,0.0227,60,0.0
P004430,0.209725,2,NEGAR,,,
P004431,0.466908,1,NEGAR,,,
P004432,0.031625,10,APROVAR,0.0227,48,0.0
P004433,0.043102,9,APROVAR,0.0236,36,0.0
P004434,0.03724,9,APROVAR,0.0236,48,0.0
P004435,0.04672,8,APROVAR,0.0247,36,0.0
P004436,0.034829,10,APROVAR,0.0227,60,0.0
P004437,0.600957,1,NEGAR,,,
P004438,0.209076,3,NEGAR,,,
P004439,0.268879,2,NEGAR,,,
P004440,0.024184,10,APROVAR,0.0227,24,0.0
P004441,0.067318,6,APROVAR,0.0265,36,0.21
P004442,0.052583,8,APROVAR,0.0247,60,0.0
P004443,0.574653,1,NEGAR,,,
P004444,0.265642,2,NEGAR,,,
P004445,0.315211,1,NEGAR,,,
P004446,0.365512,1,NEGAR,,,
P004447,0.051487,8,APROVAR,0.0247,60,0.0
P004448,0.530446,1,NEGAR,,,
P004449,0.075816,6,APROVAR,0.0265,48,0.21
P004450,0.267385,2,NEGAR,,,
P004451,0.121398,4,NEGAR,,,
P004452,0.238622,2,NEGAR,,,
P004453,0.064116,7,APROVAR,0.0256,48,0.0
P004454,0.129927,4,NEGAR,,,
P004455,0.137833,4,NEGAR,,,
P004456,0.285301,2,NEGAR,,,
P004457,0.140527,4,NEGAR,,,
P004458,0.033974,10,APROVAR,0.0227,24,0.0
P004459,0.064893,7,APROVAR,0.0256,36,0.0
P004460,0.045307,8,APROVAR,0.0247,36,0.0
P004461,0.210084,2,NEGAR,,,
P004462,0.053731,8,APROVAR,0.0247,48,0.0
P004463,0.556783,1,NEGAR,,,
P004464,0.040402,9,APROVAR,0.0236,48,0.0
P004465,0.073972,6,APROVAR,0.0265,48,0.21
P004466,0.022242,10,APROVAR,0.0227,60,0.0
P004467,0.238661,2,NEGAR,,,
P004468,0.235419,2,NEGAR,,,
P004469,0.056862,7,APROVAR,0.0256,36,0.0
P004470,0.02514,10,APROVAR,0.0227,36,0.0
P004471,0.435113,1,NEGAR,,,
P004472,0.061159,7,APROVAR,0.0256,36,0.0
P004473,0.077548,6,APROVAR,0.0265,24,0.21
P004474,0.035595,10,APROVAR,0.0227,60,0.0
P004475,0.038004,9,APROVAR,0.0236,24,0.0
P004476,0.070372,6,APROVAR,0.0265,24,0.21
P004477,0.148266,3,NEGAR,,,
P004478,0.111839,4,NEGAR,,,
P004479,0.611956,1,NEGAR,,,
P004480,0.054178,8,APROVAR,0.0247,48,0.0
P004481,0.052399,8,APROVAR,0.0247,60,0.0
P004482,0.038632,9,APROVAR,0.0236,36,0.0
P004483,0.124762,4,NEGAR,,,
P004484,0.066993,6,APROVAR,0.0265,24,0.21
P004485,0.037463,9,APROVAR,0.0236,24,0.0
P004486,0.258947,2,NEGAR,,,
P004487,0.05557,7,APROVAR,0.0256,24,0.0
P004488,0.062325,7,APROVAR,0.0256,48,0.0
P004489,0.029936,10,APROVAR,0.0227,48,0.0
P004490,0.319366,1,NEGAR,,,
P004491,0.055725,7,APROVAR,0.0256,60,0.0
P004492,0.172374,3,NEGAR,,,
P004493,0.058475,7,APROVAR,0.0256,60,0.0
P004494,0.046945,8,APROVAR,0.0247,36,0.0
P004495,0.036835,10,APROVAR,0.0227,48,0.0
P004496,0.090375,5,APROVAR,0.0282,60,0.21
P004497,0.11679,4,NEGAR,,,
P004498,0.064592,7,APROVAR,0.0256,60,0.0
P004499,0.193979,3,NEGAR,,,
P004500,0.038831,9,APROVAR,0.0236,48,0.0
P004501,0.160376,3,NEGAR,,,
P004502,0.344254,1,NEGAR,,,
P004503,0.212221,2,NEGAR,,,
P004504,0.648089,1,NEGAR,,,
P004505,0.448763,1,NEGAR,,,
P004506,0.057504,7,APROVAR,0.0256,24,0.0
P004507,0.130831,4,NEGAR,,,
P004508,0.063093,7,APROVAR,0.0256,36,0.0
P004509,0.052344,8,APROVAR,0.0247,24,0.0
P004510,0.294773,2,NEGAR,,,
P004511,0.18612,3,NEGAR,,,
P004512,0.028783,10,APROVAR,0.0227,36,0.0
P004513,0.498189,1,NEGAR,,,
P004514,0.038289,9,APROVAR,0.0236,60,0.0
P004515,0.045155,8,APROVAR,0.0247,60,0.0
P004516,0.036358,10,APROVAR,0.0227,36,0.0
P004517,0.045199,8,APROVAR,0.0247,48,0.0
P004518,0.051886,8,APROVAR,0.0247,24,0.0
P004519,0.157817,3,NEGAR,,,
P004520,0.068874,6,APROVAR,0.0265,48,0.21
P004521,0.217974,2,NEGAR,,,
P004522,0.254569,2,NEGAR,,,
P004523,0.2157,2,NEGAR,,,
P004524,0.267724,2,NEGAR,,,
P004525,0.113811,4,NEGAR,,,
P004526,0.060769,7,APROVAR,0.0256,24,0.0
P004527,0.041496,9,APROVAR,0.0236,24,0.0
P004528,0.03165,10,APROVAR,0.0227,36,0.0
P004529,0.335558,1,NEGAR,,,
P004530,0.385931,1,NEGAR,,,
P004531,0.214427,2,NEGAR,,,
P004532,0.312617,1,NEGAR,,,
P004533,0.630644,1,NEGAR,,,
P004534,0.041662,9,APROVAR,0.0236,36,0.0
P004535,0.032835,10,APROVAR,0.0227,36,0.0
P004536,0.024166,10,APROVAR,0.0227,60,0.0
P004537,0.256824,2,NEGAR,,,
P004538,0.086092,5,APROVAR,0.0282,48,0.21
P004539,0.27371,2,NEGAR,,,
P004540,0.420638,1,NEGAR,,,
P004541,0.049175,8,APROVAR,0.0247,60,0.0
P004542,0.04615,8,APROVAR,0.0247,24,0.0
P004543,0.609835,1,NEGAR,,,
P004544,0.289214,2,NEGAR,,,
P004545,0.069672,6,APROVAR,0.0265,60,0.21
P004546,0.081343,6,APROVAR,0.0265,36,0.21
P004547,0.03747,9,APROVAR,0.0236,48,0.0
P004548,0.248038,2,NEGAR,,,
P004549,0.034955,10,APROVAR,0.0227,48,0.0
P004550,0.450098,1,NEGAR,,,
P004551,0.064286,7,APROVAR,0.0256,48,0.0
P004552,0.036596,10,APROVAR,0.0227,24,0.0
P004553,0.047026,8,APROVAR,0.0247,36,0.0
P004554,0.07945,6,APROVAR,0.0265,36,0.21
P004555,0.596726,1,NEGAR,,,
P004556,0.167331,3,NEGAR,,,
P004557,0.183809,3,NEGAR,,,
P004558,0.14951,3,NEGAR,,,
P004559,0.245865,2,NEGAR,,,
P004560,0.048063,8,APROVAR,0.0247,36,0.0
P004561,0.041372,9,APROVAR,0.0236,48,0.0
P004562,0.040203,9,APROVAR,0.0236,60,0.0
P004563,0.245123,2,NEGAR,,,
P004564,0.052686,8,APROVAR,0.0247,48,0.0
P004565,0.036832,10,APROVAR,0.0227,24,0.0
P004566,0.452655,1,NEGAR,,,
P004567,0.026582,10,APROVAR,0.0227,24,0.0
P004568,0.040485,9,APROVAR,0.0236,60,0.0
P004569,0.236886,2,NEGAR,,,
P004570,0.032037,10,APROVAR,0.0227,24,0.0
P004571,0.038229,9,APROVAR,0.0236,60,0.0
P004572,0.131098,4,NEGAR,,,
P004573,0.129302,4,NEGAR,,,
P004574,0.05679,7,APROVAR,0.0256,48,0.0
P004575,0.052099,8,APROVAR,0.0247,36,0.0
P004576,0.321756,1,NEGAR,,,
P004577,0.029483,10,APROVAR,0.0227,36,0.0
P004578,0.065057,7,APROVAR,0.0256,48,0.0
P004579,0.42719,1,NEGAR,,,
P004580,0.04487,8,APROVAR,0.0247,48,0.0
P004581,0.310713,1,NEGAR,,,
P004582,0.080823,6,APROVAR,0.0265,24,0.21
P004583,0.271788,2,NEGAR,,,
P004584,0.297759,2,NEGAR,,,
P004585,0.414653,1,NEGAR,,,
P004586,0.276821,2,NEGAR,,,
P004587,0.07399,6,APROVAR,0.0265,48,0.21
P004588,0.347395,1,NEGAR,,,
P004589,0.344164,1,NEGAR,,,
P004590,0.076092,6,APROVAR,0.0265,48,0.21
P004591,0.332481,1,NEGAR,,,
P004592,0.079465,6,APROVAR,0.0265,60,0.21
P004593,0.036838,10,APROVAR,0.0227,24,0.0
P004594,0.258564,2,NEGAR,,,
P004595,0.147318,3,NEGAR,,,
P004596,0.120297,4,NEGAR,,,
P004597,0.050115,8,APROVAR,0.0247,60,0.0
P004598,0.362218,1,NEGAR,,,
P004599,0.198259,3,NEGAR,,,
P004600,0.149276,3,NEGAR,,,
P004601,0.042353,9,APROVAR,0.0236,60,0.0
P004602,0.067637,6,APROVAR,0.0265,36,0.21
P004603,0.236336,2,NEGAR,,,
P004604,0.052986,8,APROVAR,0.0247,36,0.0
