id_proposta,faixa,valor_financiado,pd,fator_ead,ead,lgd,perda_esperada,perda_pct
P003993,1,66484.79,0.42289,0.995,66152.36605,0.719587,20130.581814,0.302785
P003994,4,31583.04,0.13552,1.015,32056.7856,0.763587,3317.272664,0.105033
P003995,1,34466.04,0.51682,1.002,34534.97208,0.762587,13610.914541,0.394908
P003996,1,21979.2,0.33341,1.032,22682.5344,0.753587,5699.058106,0.259293
P003997,7,41199.09,0.059503,1.021,42064.27089,0.599587,1500.723832,0.036426
P003998,2,48250.87,0.239479,1.04,50180.9048,0.684587,8226.860986,0.170502
P003999,5,86881.6,0.084637,1.015,88184.824,0.684587,5109.547423,0.05881
P004000,3,64443.96,0.162356,1.013,65281.73148,0.832587,8824.479958,0.136933
P004001,2,32086.44,0.233113,1.038,33305.72472,0.679587,5276.3068,0.16444
P004002,2,28446.88,0.258494,1.042,29641.64896,0.762587,5843.089629,0.205404
P004003,2,19152.1,0.238554,1.02,19535.142,0.640587,2985.248314,0.155871
P004004,2,24512.32,0.261057,1.015,24880.0048,0.507587,3296.819878,0.134496
P004005,1,20750.28,0.395064,1.027,21310.53756,0.841587,7085.339137,0.341458
P004006,2,47174.4,0.300244,1.027,48448.1088,0.762587,11092.772725,0.235144
P004007,8,58056.45,0.05221,1.038,60262.5951,0.841587,2647.89945,0.045609
P004008,10,19624.0,0.02637,1.015,19918.36,0.667587,350.642918,0.017868
P004009,2,16730.67,0.226383,1.021,17082.01407,0.427587,1653.514286,0.098831
P004010,7,76411.01,0.06512,0.995,76028.95495,0.532587,2636.846315,0.034509
P004011,3,25484.74,0.186955,1.027,26172.82798,0.679587,3325.319931,0.130483
P004012,1,26852.0,0.333208,1.027,27577.004,0.844587,7760.807696,0.289022
P004013,3,17325.0,0.206772,1.02,17671.5,0.719587,2629.353505,0.151766
P004014,2,30361.38,0.249376,1.038,31515.11244,0.751587,5906.794327,0.19455
P004015,2,19487.6,0.28189,1.015,19779.914,0.822587,4586.542123,0.235357
P004016,1,45110.28,0.502899,1.041,46959.80148,0.719587,16993.773797,0.376716
P004017,9,42424.92,0.041868,1.027,43570.39284,0.845587,1542.538462,0.036359
P004018,9,39189.48,0.04028,1.04,40757.0592,0.763587,1253.581395,0.031988
P004019,1,33138.0,0.451669,1.027,34032.726,0.923587,14196.932274,0.428419
P004020,9,34973.76,0.037216,1.003,35078.68128,0.637587,832.371693,0.0238
P004021,1,25864.08,0.426803,1.04,26898.6432,0.684587,7859.335422,0.303871
P004022,6,34230.9,0.077596,1.015,34744.3635,0.667587,1799.826347,0.052579
P004023,2,21148.26,0.238462,1.032,21825.00432,0.640587,3333.891494,0.157644
P004024,9,20101.28,0.043001,1.027,20644.01456,0.753587,668.964212,0.03328
P004025,3,45532.8,0.185533,1.04,47354.112,0.763587,6708.665435,0.147337
P004026,4,78530.04,0.117753,1.027,80650.35108,0.762587,7242.128386,0.092221
P004027,2,38545.64,0.234292,1.002,38622.73128,0.751587,6801.094107,0.176443
P004028,10,50509.6,0.031529,1.015,51267.244,0.586587,948.148221,0.018772
P004029,2,80168.0,0.261617,1.015,81370.52,0.588587,12529.759476,0.156294
P004030,10,54156.25,0.032056,1.015,54968.59375,0.763587,1345.496655,0.024845
P004031,8,33128.4,0.050899,1.02,33790.968,0.719587,1237.635656,0.037359
P004032,9,46619.82,0.038207,1.015,47319.1173,0.667587,1206.957204,0.025889
P004033,9,20003.04,0.036944,1.015,20303.0856,0.832587,624.509232,0.031221
P004034,2,21942.72,0.245101,0.995,21833.0064,0.915587,4899.566476,0.223289
P004035,10,51175.6,0.026832,1.037,53069.0972,0.637587,907.888135,0.017741
P004036,2,10962.24,0.240313,1.024,11225.33376,0.643587,1736.133912,0.158374
P004037,8,19492.0,0.046534,1.02,19881.84,0.915587,847.09069,0.043458
P004038,8,35342.0,0.047555,1.04,36755.68,0.684587,1196.588879,0.033857
P004039,1,14984.2,0.707665,1.037,15538.6154,0.637587,7010.993522,0.467892
P004040,10,46255.56,0.036529,1.041,48152.03796,0.611587,1075.735067,0.023256
P004041,5,27982.01,0.089184,1.04,29101.2904,0.427587,1109.749997,0.039659
P004042,10,27486.15,0.036426,1.021,28063.35915,0.427587,437.088984,0.015902
P004043,2,19107.9,0.212923,0.995,19012.3605,0.640587,2593.19937,0.135713
P004044,2,29349.06,0.294573,1.041,30552.37146,0.915587,8240.190547,0.280765
P004045,3,51172.05,0.205458,1.042,53321.2761,0.751587,8233.861599,0.160905
P004046,2,21441.2,0.214649,1.042,22341.7304,0.844587,4050.328551,0.188904
P004047,3,24802.08,0.177958,1.041,25818.96528,0.915587,4206.831941,0.169616
P004048,2,24761.6,0.210789,1.027,25430.1632,0.600587,3219.38902,0.130015
P004049,10,22020.3,0.027208,1.021,22482.7263,0.778587,476.261756,0.021628
P004050,3,38767.98,0.203117,1.027,39814.71546,0.507587,4104.868251,0.105883
P004051,9,24416.61,0.043885,1.02,24904.9422,0.611587,668.439433,0.027376
P004052,3,55044.51,0.148861,1.002,55154.59902,0.841587,6909.75661,0.12553
P004053,1,24031.47,0.314743,1.032,24800.47704,0.640587,5000.272268,0.208072
P004054,9,17886.0,0.041716,1.04,18601.44,0.763587,592.523513,0.033128
P004055,1,60842.46,0.346456,1.027,62485.20642,0.679587,14711.947559,0.241804
P004056,6,38040.85,0.078064,1.04,39562.484,0.667587,2061.768002,0.054199
P004057,7,15991.35,0.065259,1.021,16327.16835,0.520587,554.686065,0.034687
P004058,5,24814.8,0.100822,1.015,25187.022,0.832587,2114.271406,0.085202
P004059,7,29376.0,0.059985,1.02,29963.52,0.832587,1496.462294,0.050942
P004060,9,69500.76,0.040287,1.02,70890.7752,0.719587,2055.1339,0.02957
P004061,10,29664.0,0.029855,1.02,30257.28,0.832587,752.094751,0.025354
P004062,9,23310.0,0.040681,1.041,24265.71,0.719587,710.337306,0.030474
P004063,10,40146.96,0.022113,1.032,41431.66272,0.719587,659.275532,0.016422
P004064,4,29506.75,0.137398,1.027,30303.43225,0.637587,2654.670236,0.089968
P004065,3,62298.25,0.145449,1.038,64665.5835,0.841587,7915.554175,0.127059
P004066,1,33418.0,0.682135,1.038,34687.884,0.762587,18044.189632,0.539954
P004067,8,31244.59,0.052316,1.032,32244.41688,0.640587,1080.600344,0.034585
P004068,9,27116.58,0.044537,1.013,27469.09554,0.588587,720.07067,0.026555
P004069,3,61537.0,0.15168,1.015,62460.055,0.588587,5576.245612,0.090616
P004070,9,23158.4,0.039835,1.032,23899.4688,0.719587,685.072348,0.029582
P004071,7,17939.6,0.054593,1.015,18208.694,0.637587,633.806593,0.03533
P004072,7,38581.5,0.057522,1.04,40124.76,0.763587,1762.394577,0.04568
P004073,2,25186.0,0.241819,1.027,25866.022,0.672587,4206.962844,0.167036
P004074,8,38230.0,0.046869,1.02,38994.6,0.611587,1117.755415,0.029238
P004075,3,37998.0,0.175066,1.04,39517.92,0.763587,5282.690993,0.139026
P004076,1,19804.4,0.603568,1.042,20636.1848,0.751587,9361.272691,0.472687
P004077,2,19854.0,0.265726,1.015,20151.81,0.586587,3141.085549,0.158209
P004078,1,13301.2,0.337379,1.037,13793.3444,0.586587,2729.731513,0.205224
P004079,10,33459.0,0.034901,1.021,34161.639,0.599587,714.880834,0.021366
P004080,3,19371.0,0.186084,1.04,20145.84,0.901587,3379.88647,0.174482
P004081,4,36966.73,0.137601,1.04,38445.3992,0.901587,4769.494713,0.129021
P004082,8,14415.7,0.047926,1.024,14761.6768,0.599587,424.185939,0.029425
P004083,9,17955.0,0.043667,0.995,17865.225,0.611587,477.106568,0.026572
P004084,1,23441.6,0.341855,1.002,23488.4832,0.679587,5456.84289,0.232785
P004085,10,39558.96,0.023866,1.041,41180.87736,0.915587,899.856235,0.022747
P004086,7,40647.06,0.057132,1.04,42272.9424,0.901587,2177.474307,0.05357
P004087,5,31956.48,0.092203,1.013,32371.91424,0.763587,2279.152576,0.071321
P004088,7,58942.4,0.056527,0.995,58647.688,0.832587,2760.149806,0.046828
P004089,9,19586.8,0.040427,1.015,19880.602,0.832587,669.159378,0.034164
P004090,1,11701.8,0.328505,1.04,12169.872,0.427587,1709.435188,0.146083
P004091,1,39094.02,0.305941,1.038,40579.59276,0.923587,11466.283396,0.2933
P004092,8,32844.84,0.049737,1.032,33895.87488,0.611587,1031.057007,0.031392
P004093,8,47718.37,0.053266,1.015,48434.14555,0.763587,1969.968168,0.041283
P004094,1,20840.6,0.355415,1.042,21715.9052,0.841587,6495.492263,0.311675
P004095,4,39061.26,0.110206,1.037,40506.52662,0.586587,2618.56867,0.067037
P004096,10,36775.03,0.025025,1.013,37253.10539,0.901587,840.522653,0.022856
P004097,5,65835.22,0.102959,1.037,68271.12314,0.637587,4481.663519,0.068074
P004098,7,29750.49,0.054245,1.04,30940.5096,0.763587,1281.569277,0.043077
P004099,9,46891.0,0.039536,1.041,48813.531,0.611587,1180.285882,0.025171
P004100,8,36881.09,0.052303,1.032,38061.28488,0.832587,1657.441117,0.04494
P004101,1,13171.4,0.340785,1.04,13698.256,0.520587,2430.180155,0.184504
P004102,9,21680.76,0.037929,1.027,22266.14052,0.637587,538.467624,0.024836
P004103,9,39559.04,0.042634,1.02,40350.2208,0.915587,1575.062449,0.039815
P004104,2,23794.56,0.267754,1.041,24770.13696,0.611587,4056.231513,0.170469
P004105,6,42676.4,0.077441,1.024,43700.6336,0.564587,1910.682283,0.044771
P004106,5,69112.0,0.084981,1.015,70148.68,0.667587,3979.683684,0.057583
P004107,6,35713.06,0.078648,1.04,37141.5824,0.763587,2230.512223,0.062456
P004108,9,43642.11,0.038281,1.04,45387.7944,0.832587,1446.593013,0.033147
P004109,6,51906.92,0.07491,1.04,53983.1968,0.832587,3366.8949,0.064864
P004110,9,27680.9,0.040631,1.024,28345.2416,0.599587,690.54472,0.024947
P004111,9,23054.95,0.041592,1.041,24000.20295,0.915587,913.948905,0.039642
P004112,5,41158.08,0.092462,1.015,41775.4512,0.588587,2273.494398,0.055238
P004113,9,14294.52,0.037289,1.003,14337.40356,0.558587,298.6343,0.020892
P004114,7,17450.1,0.063207,1.037,18095.7537,0.637587,729.257632,0.041791
P004115,1,24286.84,0.340498,1.04,25258.3136,0.667587,5741.516958,0.236404
P004116,1,29702.09,0.368975,1.042,30949.57778,0.672587,7680.687475,0.258591
P004117,4,14072.2,0.116621,1.024,14409.9328,0.778587,1308.418353,0.092979
P004118,7,20239.52,0.063165,1.04,21049.1008,0.763587,1015.232886,0.050161
P004119,7,34949.96,0.066004,1.015,35474.2094,0.901587,2111.008561,0.060401
P004120,2,13844.6,0.277966,1.037,14356.8502,0.507587,2025.635599,0.146312
P004121,9,59810.76,0.04295,1.04,62203.1904,0.667587,1783.5626,0.02982
P004122,10,57782.49,0.031576,1.015,58649.22735,0.753587,1395.573611,0.024152
P004123,2,47589.06,0.213221,1.04,49492.6224,0.901587,9514.340598,0.199927
P004124,2,30848.75,0.218025,1.024,31589.12,0.427587,2944.883732,0.095462
P004125,2,42589.68,0.26136,1.013,43143.34584,0.901587,10166.225661,0.238702
P004126,9,25095.78,0.039615,1.032,25898.84496,0.611587,627.484797,0.025004
P004127,2,57533.95,0.239084,1.002,57649.0179,0.672587,9270.247702,0.161127
P004128,9,29619.72,0.03796,1.003,29708.57916,0.586587,661.512959,0.022334
P004129,8,10467.6,0.053208,1.021,10687.4196,0.857587,487.667539,0.046588
P004130,8,15626.44,0.050716,1.015,15860.8366,0.753587,606.181685,0.038792
P004131,1,21692.61,0.5326,1.04,22560.3144,0.684587,8225.733021,0.379195
P004132,3,54491.3,0.152118,1.04,56670.952,0.901587,7772.265703,0.142633
P004133,1,22102.08,0.407434,1.015,22433.6112,0.684587,6257.264895,0.283108
P004134,6,43868.25,0.077419,1.027,45052.69275,0.841587,2935.390953,0.066914
P004135,2,14768.6,0.261417,1.015,14990.129,0.637587,2498.493546,0.169176
P004136,10,107709.56,0.032877,1.04,112017.9424,0.667587,2458.626862,0.022826
P004137,5,41402.56,0.089348,1.038,42975.85728,0.751587,2885.942728,0.069704
P004138,8,31354.8,0.04854,1.02,31981.896,0.832587,1292.516025,0.041222
P004139,2,18639.17,0.283134,1.024,19086.51008,0.643587,3477.973844,0.186595
P004140,10,28241.58,0.035559,1.015,28665.2037,0.901587,919.004984,0.032541
P004141,5,25307.46,0.093068,0.995,25180.9227,0.832587,1951.197095,0.0771
P004142,1,21148.6,0.3875,1.038,21952.2468,0.679587,5780.896006,0.273347
P004143,6,79515.8,0.067521,1.013,80549.5054,0.667587,3630.847666,0.045662
P004144,4,10717.08,0.134656,1.024,10974.28992,0.857587,1267.299279,0.11825
P004145,9,39231.0,0.039026,1.015,39819.465,0.667587,1037.430051,0.026444
P004146,3,42914.55,0.166031,1.04,44631.132,0.901587,6680.904076,0.155679
P004147,1,18444.8,0.520817,1.013,18684.5824,0.588587,5727.679067,0.310531
P004148,4,61352.1,0.123778,1.04,63806.184,0.667587,5272.464701,0.085938
P004149,6,43036.11,0.071421,1.041,44800.59051,0.611587,1956.897266,0.045471
P004150,4,37183.74,0.121468,1.037,38559.53838,0.637587,2986.299621,0.080312
P004151,3,29453.1,0.15721,1.038,30572.3178,0.679587,3266.290078,0.110898
P004152,2,15144.8,0.228854,1.037,15705.1576,0.586587,2108.303853,0.13921
P004153,1,28904.36,0.360487,1.04,30060.5344,0.588587,6378.183246,0.220665
P004154,3,11684.2,0.164753,1.024,11964.6208,0.643587,1268.639557,0.108577
P004155,8,23250.13,0.052784,1.027,23877.88351,0.672587,847.709353,0.03646
P004156,9,9529.46,0.037023,1.021,9729.57866,0.599587,215.980237,0.022664
P004157,10,44973.75,0.034867,1.04,46772.7,0.684587,1116.437887,0.024824
P004158,7,31546.08,0.058003,1.038,32744.83104,0.672587,1277.439259,0.040494
P004159,5,41282.55,0.093892,1.015,41901.78825,0.667587,2626.452575,0.063621
P004160,7,40444.7,0.065985,1.003,40566.0341,0.753587,2017.165662,0.049875
P004161,4,24050.18,0.107034,1.02,24531.1836,0.640587,1681.975414,0.069936
P004162,7,33501.6,0.061667,1.027,34406.1432,0.586587,1244.57126,0.03715
P004163,8,15868.6,0.047396,1.041,16519.2126,0.611587,478.835481,0.030175
P004164,10,76999.8,0.023974,1.02,78539.796,0.611587,1151.553643,0.014955
P004165,1,17150.28,0.320042,1.041,17853.44148,0.836587,4780.126571,0.27872
P004166,5,104236.8,0.093198,1.032,107572.3776,0.611587,6131.456038,0.058822
P004167,3,21527.0,0.172315,1.027,22108.229,0.679587,2588.933136,0.120264
P004168,3,26351.58,0.184782,1.027,27063.07266,0.586587,2933.377933,0.111317
P004169,5,20660.64,0.087742,1.04,21487.0656,0.763587,1439.608766,0.069679
P004170,3,23951.95,0.198977,1.021,24454.94095,0.599587,2917.565247,0.121809
P004171,3,19577.03,0.179097,1.037,20301.38011,0.766587,2787.251443,0.142374
P004172,3,29204.0,0.144648,1.038,30313.752,0.751587,3295.569221,0.112847
P004173,2,17340.4,0.223415,1.02,17687.208,0.532587,2104.567269,0.121368
P004174,4,29032.44,0.142029,1.02,29613.0888,0.915587,3850.885088,0.132641
P004175,8,40574.16,0.054134,1.027,41669.66232,0.600587,1354.768449,0.03339
P004176,3,16271.2,0.160205,1.02,16596.624,0.832587,2213.731808,0.136052
P004177,7,29072.0,0.056193,1.032,30002.304,0.719587,1213.171191,0.04173
P004178,6,19862.97,0.075357,1.015,20160.91455,0.753587,1144.897453,0.05764
P004179,9,37916.14,0.039962,0.995,37726.5593,0.640587,965.772618,0.025471
P004180,7,26952.0,0.064416,1.013,27302.376,0.832587,1464.288963,0.05433
P004181,8,23061.96,0.047625,1.027,23684.63292,0.586587,661.661368,0.028691
P004182,3,19289.6,0.146417,1.013,19540.3648,0.832587,2382.072152,0.12349
P004183,6,14670.32,0.083658,1.015,14890.3748,0.753587,938.738404,0.063989
P004184,7,20200.4,0.056663,1.038,20968.0152,0.751587,892.966648,0.044205
P004185,8,33321.6,0.049487,1.013,33754.7808,0.684587,1143.546357,0.034318
P004186,7,42029.0,0.064829,0.995,41818.855,0.719587,1950.866872,0.046417
P004187,6,37550.85,0.069585,1.038,38977.7823,0.841587,2282.603468,0.060787
P004188,3,31496.85,0.159775,1.04,32756.724,0.901587,4718.624938,0.149813
P004189,8,27223.4,0.049826,1.015,27631.751,0.637587,877.817683,0.032245
P004190,2,50478.12,0.268665,1.04,52497.2448,0.588587,8301.513301,0.164458
P004191,6,14203.2,0.069851,1.037,14728.7184,0.637587,655.957665,0.046184
P004192,8,7741.8,0.049007,0.98,7586.964,0.427587,158.984093,0.020536
P004193,10,38571.0,0.030756,1.032,39805.272,0.832587,1019.293232,0.026426
P004194,8,33947.03,0.047382,1.013,34388.34139,0.667587,1087.764945,0.032043
P004195,10,13725.8,0.034895,1.037,14233.6546,0.637587,316.681597,0.023072
P004196,8,79196.68,0.046751,1.041,82443.74388,0.611587,2357.280597,0.029765
P004197,6,34704.7,0.079095,1.04,36092.888,0.588587,1680.272971,0.048416
P004198,1,37870.28,0.354611,1.04,39385.0912,0.667587,9323.763224,0.246203
P004199,10,36969.45,0.022818,1.013,37450.05285,0.901587,770.452603,0.02084
P004200,8,64216.92,0.049529,1.032,66271.86144,0.719587,2361.933028,0.036781
P004201,8,28767.87,0.052033,1.04,29918.5848,0.667587,1039.261256,0.036126
P004202,4,25810.29,0.116548,1.015,26197.44435,0.763587,2331.433142,0.09033
P004203,3,36395.35,0.162838,0.995,36213.37325,0.836587,4933.293123,0.135547
P004204,3,36712.0,0.156086,1.027,37703.224,0.841587,4952.689268,0.134907
P004205,9,17795.8,0.044694,1.013,18027.1454,0.753587,607.175034,0.034119
P004206,1,44317.24,0.465214,1.04,46089.9296,0.763587,16372.575395,0.36944
P004207,9,76063.16,0.040572,1.04,79105.6864,0.763587,2450.70265,0.032219
P004208,1,18092.8,0.322324,1.015,18364.192,0.901587,5336.682613,0.294962
P004209,10,42709.38,0.022347,1.02,43563.5676,0.832587,810.537057,0.018978
P004210,10,37281.0,0.031238,1.032,38473.992,0.719587,864.824267,0.023197
P004211,2,22119.1,0.218641,1.032,22826.9112,0.836587,4175.323851,0.188766
P004212,7,14010.22,0.065645,1.027,14388.49594,0.637587,602.220899,0.042984
P004213,3,54907.2,0.187883,1.032,56664.2304,0.611587,6511.090776,0.118584
P004214,9,28200.08,0.040951,1.04,29328.0832,0.667587,801.774845,0.028432
P004215,3,32183.15,0.167009,1.013,32601.53095,0.763587,4157.540008,0.129184
P004216,2,16240.4,0.257607,1.041,16906.2564,0.719587,3133.919048,0.192971
P004217,6,26292.48,0.07123,1.04,27344.1792,0.427587,832.81881,0.031675
P004218,1,58806.15,0.331392,1.02,59982.273,0.719587,14303.673144,0.243234
P004219,3,23620.41,0.203867,1.032,24376.26312,0.836587,4157.434428,0.17601
P004220,3,17641.26,0.197018,1.037,18293.98662,0.586587,2114.206658,0.119844
P004221,4,70110.56,0.107004,1.02,71512.7712,0.611587,4679.970605,0.066751
P004222,3,35368.44,0.148016,1.003,35474.54532,0.637587,3347.844084,0.094656
P004223,1,21411.0,0.335964,1.04,22267.44,0.684587,5121.433452,0.239196
P004224,9,28863.45,0.044381,1.013,29238.67485,0.588587,763.777157,0.026462
P004225,8,35766.5,0.045675,1.042,37268.693,0.751587,1279.380581,0.03577
P004226,9,41341.05,0.044594,1.02,42167.871,0.832587,1565.628122,0.037871
P004227,9,32720.21,0.040448,1.032,33767.25672,0.719587,982.835614,0.030038
P004228,6,37390.02,0.077284,1.038,38810.84076,0.762587,2287.354336,0.061176
P004229,1,26412.48,0.396384,1.002,26465.30496,0.672587,7055.72059,0.267136
P004230,1,18086.2,0.389046,1.04,18809.648,0.763587,5587.783147,0.308953
P004231,6,26619.0,0.076807,1.032,27470.808,0.719587,1518.295077,0.057038
P004232,9,33785.86,0.037496,1.04,35137.2944,0.427587,563.344079,0.016674
P004233,9,36462.14,0.04263,1.021,37227.84494,0.427587,678.585853,0.018611
P004234,6,34443.25,0.068306,1.032,35545.434,0.611587,1484.912647,0.043112
P004235,9,33952.1,0.039801,1.015,34461.3815,0.586587,804.557335,0.023697
P004236,10,29732.01,0.035587,1.027,30534.77427,0.586587,637.40877,0.021438
P004237,1,20710.8,0.323722,1.038,21497.8104,0.600587,4179.667912,0.201811
P004238,1,54589.15,0.471885,1.002,54698.3283,0.923587,23839.015208,0.436699
P004239,6,50805.8,0.069942,1.042,52939.6436,0.751587,2782.887926,0.054775
P004240,10,60160.94,0.036557,1.027,61785.28538,0.679587,1534.976916,0.025515
P004241,3,30061.66,0.154623,1.015,30512.5849,0.637587,3008.099107,0.100064
P004242,4,14324.2,0.131455,1.037,14854.1954,0.637587,1244.991872,0.086915
P004243,2,17177.6,0.248091,1.02,17521.152,0.640587,2784.530884,0.162102
P004244,4,53430.0,0.116509,1.04,55567.2,0.763587,4943.51297,0.092523
P004245,8,43876.37,0.051588,1.037,45499.79569,0.586587,1376.871062,0.031381
P004246,1,21450.0,0.314951,1.04,22308.0,0.763587,5364.9049,0.250112
P004247,7,51318.8,0.055089,0.995,51062.206,0.611587,1720.379159,0.033523
P004248,1,31066.0,0.359955,1.042,32370.772,0.841587,9806.182667,0.315656
P004249,2,20413.8,0.240541,1.038,21189.5244,0.762587,3886.859389,0.190404
P004250,8,44255.25,0.046532,1.032,45671.418,0.611587,1299.739523,0.029369
P004251,9,40319.0,0.04045,1.015,40923.785,0.763587,1264.012572,0.03135
P004252,7,22701.25,0.064966,1.015,23041.76875,0.674587,1009.81398,0.044483
P004253,1,20342.25,0.302846,1.027,20891.49075,0.841587,5324.641002,0.261753
P004254,9,31975.29,0.039996,1.02,32614.7958,0.719587,938.680994,0.029356
P004255,5,15294.9,0.098791,0.98,14989.002,0.643587,953.013512,0.062309
P004256,1,14887.4,0.413096,1.037,15438.2338,0.674587,4302.159972,0.28898
P004257,7,17274.4,0.056058,1.02,17619.888,0.915587,904.359439,0.052353
P004258,10,24977.16,0.026362,1.02,25476.7032,0.719587,483.291581,0.019349
P004259,9,21348.6,0.041121,1.032,22031.7552,0.611587,554.079856,0.025954
P004260,2,21886.48,0.287063,1.042,22805.71216,0.600587,3931.841119,0.179647
P004261,7,40940.46,0.057088,1.027,42045.85242,0.637587,1530.418273,0.037382
P004262,10,34863.94,0.032691,1.021,35596.08274,0.427587,497.575823,0.014272
P004263,10,26151.44,0.032623,1.021,26700.62024,0.599587,522.265461,0.019971
P004264,7,35973.8,0.060239,1.04,37412.752,0.684587,1542.855633,0.042888
P004265,10,41794.09,0.030004,1.015,42421.00135,0.667587,849.717919,0.020331
P004266,8,19144.4,0.046779,1.015,19431.566,0.901587,819.539532,0.042808
