id_proposta,faixa,pd_enquadramento,decisao,taxa_am,prazo_meses,pct_entrada_minima,pct_entrada_efetiva,valor_entrada,valor_financiado,ltv,idade_veiculo_anos,possui_avalista,pd_oferta
P004278,9,0.04451,APROVAR,0.0236,24,0.0,0.4089,18564.06,26835.94,0.5911,1,Sim,0.04451
P004279,8,0.047405,APROVAR,0.0247,24,0.0,0.4344,18418.56,23981.44,0.5656,4,Não,0.047405
P004280,6,0.072536,APROVAR,0.0265,24,0.21,0.2606,13134.24,37265.76,0.7394,6,Sim,0.072536
P004281,1,0.334899,NEGAR,0.035,48,0.21,0.21,7665.0,28835.0,0.79,11,Não,0.281186
P004282,5,0.092133,APROVAR,0.0282,60,0.21,0.464,13456.0,15544.0,0.536,3,Não,0.092133
P004283,3,0.162547,NEGAR,0.0336,60,0.21,0.21,12096.0,45504.0,0.79,7,Não,0.158626
P004284,6,0.070918,APROVAR,0.0265,48,0.21,0.21,13944.0,52456.0,0.79,6,Não,0.050267
P004285,9,0.0403,APROVAR,0.0236,24,0.0,0.3123,22922.82,50477.18,0.6877,3,Não,0.0403
P004286,4,0.126035,NEGAR,0.0303,60,0.21,0.21,6132.0,23068.0,0.79,3,Não,0.13162
P004287,9,0.041634,APROVAR,0.0236,36,0.0,0.046,2382.8,49417.2,0.954,2,Sim,0.041634
P004288,1,0.311426,NEGAR,0.035,60,0.21,0.21,10689.0,40211.0,0.79,10,Sim,0.301406
P004289,1,0.318215,NEGAR,0.035,48,0.21,0.21,8022.0,30178.0,0.79,11,Não,0.326633
P004290,7,0.057956,APROVAR,0.0256,60,0.0,0.2784,17344.32,44955.68,0.7216,1,Não,0.057956
P004291,6,0.081128,APROVAR,0.0265,48,0.21,0.21,4725.0,17775.0,0.79,6,Não,0.051593
P004292,3,0.154819,NEGAR,0.0336,24,0.21,0.21,6636.0,24964.0,0.79,4,Não,0.123641
P004293,1,0.386447,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,8,Sim,0.384621
P004294,1,0.445367,NEGAR,0.035,36,0.21,0.21,14427.0,54273.0,0.79,2,Não,0.298663
P004295,8,0.050974,APROVAR,0.0247,48,0.0,0.1592,7498.32,39601.68,0.8408,4,Não,0.050974
P004296,8,0.045501,APROVAR,0.0247,36,0.0,0.3674,17157.58,29542.42,0.6326,1,Sim,0.045501
P004297,2,0.232865,NEGAR,0.035,48,0.21,0.21,4746.0,17854.0,0.79,1,Não,0.219882
P004298,9,0.040349,APROVAR,0.0236,36,0.0,0.1548,5433.48,29666.52,0.8452,3,Não,0.040349
P004299,3,0.182546,NEGAR,0.0336,60,0.21,0.3302,21727.16,44072.84,0.6698,6,Sim,0.182546
P004300,3,0.199638,NEGAR,0.0336,48,0.21,0.21,12768.0,48032.0,0.79,2,Sim,0.182507
P004301,8,0.052719,APROVAR,0.0247,36,0.0,0.043,1982.3,44117.7,0.957,6,Não,0.052719
P004302,8,0.053907,APROVAR,0.0247,36,0.0,0.4572,12161.52,14438.48,0.5428,8,Não,0.053907
P004303,8,0.05119,APROVAR,0.0247,36,0.0,0.0861,7645.68,81154.32,0.9139,2,Não,0.05119
P004304,10,0.032106,APROVAR,0.0227,36,0.0,0.3571,12069.98,21730.02,0.6429,7,Não,0.032106
P004305,10,0.01793,APROVAR,0.0227,36,0.0,0.2981,19972.7,47027.3,0.7019,12,Não,0.01793
P004306,10,0.028568,APROVAR,0.0227,60,0.0,0.2804,25011.68,64188.32,0.7196,1,Não,0.028568
P004307,4,0.113522,NEGAR,0.0303,36,0.21,0.21,13650.0,51350.0,0.79,1,Sim,0.075951
P004308,9,0.039676,APROVAR,0.0236,36,0.0,0.1974,7205.1,29294.9,0.8026,3,Sim,0.039676
P004309,2,0.232397,NEGAR,0.035,36,0.21,0.21,4851.0,18249.0,0.79,3,Não,0.228872
P004310,7,0.06164,APROVAR,0.0256,60,0.0,0.0864,2185.92,23114.08,0.9136,5,Não,0.06164
P004311,6,0.078472,APROVAR,0.0265,60,0.21,0.21,8253.0,31047.0,0.79,8,Não,0.073454
P004312,7,0.059689,APROVAR,0.0256,48,0.0,0.334,15831.6,31568.4,0.666,5,Não,0.059689
P004313,9,0.03857,APROVAR,0.0236,48,0.0,0.1024,4392.96,38507.04,0.8976,3,Não,0.03857
P004314,2,0.274078,NEGAR,0.035,36,0.21,0.21,4620.0,17380.0,0.79,3,Sim,0.274336
P004315,5,0.089387,APROVAR,0.0282,48,0.21,0.2713,20510.28,55089.72,0.7287,3,Não,0.089387
P004316,1,0.355419,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,3,Sim,0.358447
P004317,9,0.040239,APROVAR,0.0236,36,0.0,0.3208,16489.12,34910.88,0.6792,6,Sim,0.040239
P004318,10,0.036052,APROVAR,0.0227,60,0.0,0.3626,14939.12,26260.88,0.6374,4,Sim,0.036052
P004319,2,0.289371,NEGAR,0.035,48,0.21,0.21,9660.0,36340.0,0.79,1,Sim,0.265653
P004320,2,0.271677,NEGAR,0.035,60,0.21,0.2547,6112.8,17887.2,0.7453,12,Não,0.271677
P004321,3,0.151007,NEGAR,0.0336,48,0.21,0.21,4620.0,17380.0,0.79,12,Sim,0.15079
P004322,3,0.185124,NEGAR,0.0336,24,0.21,0.4415,19514.3,24685.7,0.5585,2,Não,0.185124
P004323,4,0.134169,NEGAR,0.0303,36,0.21,0.21,14994.0,56406.0,0.79,3,Não,0.134169
P004324,1,0.386716,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,4,Sim,0.303663
P004325,6,0.075036,APROVAR,0.0265,36,0.21,0.21,4788.0,18012.0,0.79,12,Não,0.036842
P004326,10,0.024224,APROVAR,0.0227,24,0.0,0.3398,35305.22,68594.78,0.6602,1,Não,0.024224
P004327,9,0.044301,APROVAR,0.0236,36,0.0,0.3401,27922.21,54177.79,0.6599,1,Não,0.044301
P004328,3,0.167566,NEGAR,0.0336,36,0.21,0.3462,12047.76,22752.24,0.6538,7,Não,0.167566
P004329,7,0.060872,APROVAR,0.0256,60,0.0,0.1386,3894.66,24205.34,0.8614,5,Sim,0.060872
P004330,1,0.609928,NEGAR,0.035,60,0.21,0.21,5733.0,21567.0,0.79,7,Não,0.621066
P004331,10,0.035404,APROVAR,0.0227,48,0.0,0.2327,5119.4,16880.6,0.7673,4,Não,0.035404
P004332,10,0.030175,APROVAR,0.0227,24,0.0,0.2379,23885.16,76514.84,0.7621,2,Não,0.030175
P004333,3,0.144569,NEGAR,0.0336,60,0.21,0.21,12222.0,45978.0,0.79,4,Não,0.144569
P004334,2,0.239036,NEGAR,0.035,60,0.21,0.443,13644.4,17155.6,0.557,0,Não,0.239036
P004335,10,0.022636,APROVAR,0.0227,48,0.0,0.5245,26959.3,24440.7,0.4755,0,Não,0.022636
P004336,7,0.057585,APROVAR,0.0256,24,0.0,0.3219,12135.63,25564.37,0.6781,8,Não,0.057585
P004337,6,0.072294,APROVAR,0.0265,36,0.21,0.21,8757.0,32943.0,0.79,2,Não,0.0604
P004338,6,0.073105,APROVAR,0.0265,60,0.21,0.3563,7838.6,14161.4,0.6437,6,Não,0.073105
P004339,5,0.08658,APROVAR,0.0282,60,0.21,0.21,5607.0,21093.0,0.79,3,Não,0.051275
P004340,2,0.255088,NEGAR,0.035,60,0.21,0.21,7308.0,27492.0,0.79,5,Não,0.270416
P004341,5,0.086678,APROVAR,0.0282,48,0.21,0.21,6174.0,23226.0,0.79,2,Não,0.087982
P004342,4,0.112848,NEGAR,0.0303,48,0.21,0.3132,8550.36,18749.64,0.6868,6,Não,0.112848
P004343,5,0.09365,APROVAR,0.0282,24,0.21,0.742,27750.8,9649.2,0.258,1,Não,0.09365
P004344,4,0.113525,NEGAR,0.0303,24,0.21,0.21,7056.0,26544.0,0.79,2,Sim,0.090859
P004345,5,0.102044,APROVAR,0.0282,48,0.21,0.3342,8856.3,17643.7,0.6658,5,Não,0.102044
P004346,1,0.307317,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,3,Sim,0.307317
P004347,9,0.038346,APROVAR,0.0236,48,0.0,0.0808,4573.28,52026.72,0.9192,6,Não,0.038346
P004348,8,0.045224,APROVAR,0.0247,24,0.0,0.0259,1787.1,67212.9,0.9741,5,Não,0.045224
P004349,3,0.183689,NEGAR,0.0336,48,0.21,0.21,14553.0,54747.0,0.79,9,Não,0.14778
P004350,3,0.174298,NEGAR,0.0336,24,0.21,0.21,15120.0,56880.0,0.79,7,Não,0.076794
P004351,4,0.107176,NEGAR,0.0303,24,0.21,0.21,6594.0,24806.0,0.79,3,Não,0.121742
P004352,1,0.492965,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,1,Não,0.475093
P004353,1,0.379721,NEGAR,0.035,60,0.21,0.21,7938.0,29862.0,0.79,10,Sim,0.402893
P004354,7,0.063896,APROVAR,0.0256,36,0.0,0.461,18209.5,21290.5,0.539,3,Não,0.063896
P004355,10,0.022139,APROVAR,0.0227,36,0.0,0.3684,15030.72,25769.28,0.6316,2,Não,0.022139
P004356,2,0.268586,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,10,Não,0.269074
P004357,3,0.163267,NEGAR,0.0336,48,0.21,0.3461,15782.16,29817.84,0.6539,2,Não,0.163267
P004358,1,0.530128,NEGAR,0.035,60,0.21,0.21,13377.0,50323.0,0.79,6,Não,0.36481
P004359,5,0.098953,APROVAR,0.0282,60,0.21,0.2445,7212.75,22287.25,0.7555,5,Não,0.098953
P004360,1,0.52046,NEGAR,0.035,48,0.21,0.2611,5744.2,16255.8,0.7389,12,Não,0.52046
P004361,5,0.099669,APROVAR,0.0282,60,0.21,0.21,8883.0,33417.0,0.79,5,Não,0.091221
P004362,6,0.073217,APROVAR,0.0265,60,0.21,0.2705,11198.7,30201.3,0.7295,2,Não,0.073217
P004363,2,0.298656,NEGAR,0.035,48,0.21,0.21,7140.0,26860.0,0.79,2,Sim,0.333583
P004364,6,0.080261,APROVAR,0.0265,24,0.21,0.21,6111.0,22989.0,0.79,7,Sim,0.08413
P004365,2,0.253885,NEGAR,0.035,48,0.21,0.21,7245.0,27255.0,0.79,3,Não,0.164692
P004366,2,0.233283,NEGAR,0.035,36,0.21,0.21,4914.0,18486.0,0.79,5,Não,0.109097
P004367,10,0.026105,APROVAR,0.0227,24,0.0,0.2112,11468.16,42831.84,0.7888,1,Não,0.026105
P004368,3,0.185612,NEGAR,0.0336,48,0.21,0.21,6783.0,25517.0,0.79,1,Não,0.1935
P004369,8,0.050004,APROVAR,0.0247,60,0.0,0.3586,19113.38,34186.62,0.6414,3,Não,0.050004
P004370,3,0.191412,NEGAR,0.0336,36,0.21,0.21,4620.0,17380.0,0.79,12,Não,0.190077
P004371,10,0.031903,APROVAR,0.0227,36,0.0,0.3175,24828.5,53371.5,0.6825,1,Não,0.031903
P004372,10,0.033907,APROVAR,0.0227,60,0.0,0.5331,16845.96,14754.04,0.4669,7,Não,0.033907
P004373,3,0.144446,NEGAR,0.0336,48,0.21,0.21,13629.0,51271.0,0.79,3,Não,0.134059
P004374,6,0.077992,APROVAR,0.0265,60,0.21,0.21,16401.0,61699.0,0.79,5,Não,0.060982
P004375,6,0.074769,APROVAR,0.0265,48,0.21,0.4506,18519.66,22580.34,0.5494,3,Sim,0.074769
P004376,10,0.033814,APROVAR,0.0227,36,0.0,0.119,2618.0,19382.0,0.881,6,Não,0.033814
P004377,4,0.125763,NEGAR,0.0303,24,0.21,0.21,5733.0,21567.0,0.79,2,Sim,0.110215
P004378,1,0.740696,NEGAR,0.035,60,0.21,0.4402,17255.84,21944.16,0.5598,11,Sim,0.740696
P004379,4,0.132335,NEGAR,0.0303,24,0.21,0.21,12012.0,45188.0,0.79,11,Não,0.137328
P004380,8,0.051459,APROVAR,0.0247,36,0.0,0.0387,2159.46,53640.54,0.9613,4,Não,0.051459
P004381,8,0.051393,APROVAR,0.0247,60,0.0,0.1967,5546.94,22653.06,0.8033,8,Não,0.051393
P004382,5,0.089603,APROVAR,0.0282,36,0.21,0.21,17850.0,67150.0,0.79,1,Não,0.089581
P004383,10,0.029511,APROVAR,0.0227,24,0.0,0.4975,27412.25,27687.75,0.5025,2,Não,0.029511
P004384,10,0.02987,APROVAR,0.0227,36,0.0,0.3389,29755.42,58044.58,0.6611,2,Não,0.02987
P004385,6,0.07684,APROVAR,0.0265,60,0.21,0.21,9030.0,33970.0,0.79,2,Sim,0.054959
P004386,3,0.181851,NEGAR,0.0336,48,0.21,0.2777,6109.4,15890.6,0.7223,12,Não,0.181851
P004387,6,0.068388,APROVAR,0.0265,24,0.21,0.21,9156.0,34444.0,0.79,8,Não,0.066698
P004388,6,0.067825,APROVAR,0.0265,48,0.21,0.21,8946.0,33654.0,0.79,4,Não,0.063813
P004389,9,0.042509,APROVAR,0.0236,36,0.0,0.5607,24558.66,19241.34,0.4393,3,Não,0.042509
P004390,1,0.334748,NEGAR,0.035,60,0.21,0.21,4830.0,18170.0,0.79,12,Sim,0.300489
P004391,5,0.102283,APROVAR,0.0282,48,0.21,0.21,8400.0,31600.0,0.79,2,Não,0.055772
P004392,3,0.208561,NEGAR,0.0336,24,0.21,0.21,5439.0,20461.0,0.79,0,Sim,0.169466
P004393,5,0.105863,APROVAR,0.0282,48,0.21,0.21,5733.0,21567.0,0.79,2,Não,0.118342
P004394,1,0.486063,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,5,Sim,0.448132
P004395,10,0.034606,APROVAR,0.0227,36,0.0,0.4079,20762.11,30137.89,0.5921,4,Não,0.034606
P004396,3,0.145212,NEGAR,0.0336,36,0.21,0.21,5859.0,22041.0,0.79,0,Não,0.151745
P004397,4,0.108342,NEGAR,0.0303,36,0.21,0.21,11445.0,43055.0,0.79,10,Não,0.111481
P004398,1,0.312574,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,12,Sim,0.285215
P004399,6,0.076719,APROVAR,0.0265,36,0.21,0.21,6678.0,25122.0,0.79,3,Não,0.076719
P004400,6,0.067005,APROVAR,0.0265,24,0.21,0.21,11991.0,45109.0,0.79,6,Não,0.067005
P004401,8,0.052662,APROVAR,0.0247,60,0.0,0.1839,4045.8,17954.2,0.8161,3,Não,0.052662
P004402,6,0.083456,APROVAR,0.0265,60,0.21,0.3543,7794.6,14205.4,0.6457,7,Não,0.083456
P004403,3,0.202155,NEGAR,0.0336,60,0.21,0.21,12894.0,48506.0,0.79,1,Não,0.178962
P004404,2,0.300499,NEGAR,0.035,60,0.21,0.21,5082.0,19118.0,0.79,4,Sim,0.295193
P004405,4,0.138357,NEGAR,0.0303,36,0.21,0.2182,8182.5,29317.5,0.7818,4,Sim,0.138357
P004406,5,0.095956,APROVAR,0.0282,48,0.21,0.3232,7175.04,15024.96,0.6768,5,Não,0.095956
P004407,10,0.029713,APROVAR,0.0227,60,0.0,0.156,6068.4,32831.6,0.844,2,Não,0.029713
P004408,8,0.051899,APROVAR,0.0247,48,0.0,0.2547,11996.37,35103.63,0.7453,1,Não,0.051899
P004409,10,0.031303,APROVAR,0.0227,24,0.0,0.255,13795.5,40304.5,0.745,4,Não,0.031303
P004410,10,0.036155,APROVAR,0.0227,36,0.0,0.2794,16205.2,41794.8,0.7206,1,Não,0.036155
P004411,2,0.23558,NEGAR,0.035,24,0.21,0.21,4620.0,17380.0,0.79,8,Sim,0.244066
P004412,8,0.050061,APROVAR,0.0247,48,0.0,0.1261,2774.2,19225.8,0.8739,5,Não,0.050061
P004413,6,0.069723,APROVAR,0.0265,36,0.21,0.21,4620.0,17380.0,0.79,3,Sim,0.072016
P004414,8,0.04606,APROVAR,0.0247,60,0.0,0.4694,24314.92,27485.08,0.5306,6,Não,0.04606
P004415,3,0.20434,NEGAR,0.0336,24,0.21,0.2392,10907.52,34692.48,0.7608,4,Sim,0.20434
P004416,5,0.084341,APROVAR,0.0282,36,0.21,0.21,7833.0,29467.0,0.79,7,Não,0.054317
P004417,5,0.087948,APROVAR,0.0282,24,0.21,0.21,9114.0,34286.0,0.79,1,Não,0.055848
P004418,8,0.045898,APROVAR,0.0247,48,0.0,0.0716,2770.92,35929.08,0.9284,0,Não,0.045898
P004419,2,0.216178,NEGAR,0.035,36,0.21,0.21,16548.0,62252.0,0.79,2,Não,0.179632
P004420,9,0.042843,APROVAR,0.0236,48,0.0,0.1636,5644.2,28855.8,0.8364,3,Sim,0.042843
P004421,5,0.093585,APROVAR,0.0282,24,0.21,0.21,7980.0,30020.0,0.79,6,Não,0.089128
P004422,3,0.181239,NEGAR,0.0336,60,0.21,0.5036,14654.76,14445.24,0.4964,12,Não,0.181239
P004423,10,0.032873,APROVAR,0.0227,60,0.0,0.1619,15930.96,82469.04,0.8381,5,Não,0.032873
P004424,8,0.048238,APROVAR,0.0247,48,0.0,0.1009,2391.33,21308.67,0.8991,9,Não,0.048238
P004425,10,0.028606,APROVAR,0.0227,36,0.0,0.2349,7587.27,24712.73,0.7651,5,Não,0.028606
P004426,9,0.037862,APROVAR,0.0236,48,0.0,0.2321,5315.09,17584.91,0.7679,1,Não,0.037862
P004427,4,0.116068,NEGAR,0.0303,36,0.21,0.21,11403.0,42897.0,0.79,1,Sim,0.107724
P004428,6,0.066365,APROVAR,0.0265,36,0.21,0.3436,8555.64,16344.36,0.6564,12,Não,0.066365
P004429,10,0.030589,APROVAR,0.0227,60,0.0,0.2849,21880.32,54919.68,0.7151,1,Não,0.030589
P004430,2,0.209725,NEGAR,0.035,60,0.21,0.361,8086.4,14313.6,0.639,3,Sim,0.209725
P004431,1,0.466908,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,8,Sim,0.466908
P004432,10,0.031625,APROVAR,0.0227,48,0.0,0.3909,12235.17,19064.83,0.6091,3,Não,0.031625
P004433,9,0.043102,APROVAR,0.0236,36,0.0,0.0836,2524.72,27675.28,0.9164,12,Não,0.043102
P004434,9,0.03724,APROVAR,0.0236,48,0.0,0.0882,4021.92,41578.08,0.9118,5,Não,0.03724
P004435,8,0.04672,APROVAR,0.0247,36,0.0,0.4582,15670.44,18529.56,0.5418,0,Não,0.04672
P004436,10,0.034829,APROVAR,0.0227,60,0.0,0.1523,4157.79,23142.21,0.8477,3,Não,0.034829
P004437,1,0.600957,NEGAR,0.035,24,0.21,0.21,4620.0,17380.0,0.79,10,Não,0.600957
P004438,3,0.209076,NEGAR,0.0336,48,0.21,0.21,4620.0,17380.0,0.79,4,Não,0.211027
P004439,2,0.268879,NEGAR,0.035,36,0.21,0.21,11613.0,43687.0,0.79,2,Não,0.207357
P004440,10,0.024184,APROVAR,0.0227,24,0.0,0.115,3565.0,27435.0,0.885,4,Não,0.024184
P004441,6,0.067318,APROVAR,0.0265,36,0.21,0.21,9240.0,34760.0,0.79,12,Não,0.064866
P004442,8,0.052583,APROVAR,0.0247,60,0.0,0.2287,10039.93,33860.07,0.7713,1,Não,0.052583
P004443,1,0.574653,NEGAR,0.035,36,0.21,0.3695,14114.9,24085.1,0.6305,12,Não,0.574653
P004444,2,0.265642,NEGAR,0.035,36,0.21,0.3734,16989.7,28510.3,0.6266,6,Sim,0.265642
P004445,1,0.315211,NEGAR,0.035,36,0.21,0.3665,11764.65,20335.35,0.6335,2,Não,0.315211
P004446,1,0.365512,NEGAR,0.035,36,0.21,0.2429,5343.8,16656.2,0.7571,2,Sim,0.365512
P004447,8,0.051487,APROVAR,0.0247,60,0.0,0.1388,9049.76,56150.24,0.8612,5,Não,0.051487
P004448,1,0.530446,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,6,Não,0.519417
P004449,6,0.075816,APROVAR,0.0265,48,0.21,0.21,4620.0,17380.0,0.79,2,Sim,0.037835
P004450,2,0.267385,NEGAR,0.035,24,0.21,0.21,8610.0,32390.0,0.79,4,Não,0.23188
P004451,4,0.121398,NEGAR,0.0303,24,0.21,0.21,4620.0,17380.0,0.79,5,Sim,0.061204
P004452,2,0.238622,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,5,Sim,0.236985
P004453,7,0.064116,APROVAR,0.0256,48,0.0,0.3743,12651.34,21148.66,0.6257,1,Não,0.064116
P004454,4,0.129927,NEGAR,0.0303,48,0.21,0.6916,36793.12,16406.88,0.3084,12,Não,0.129927
P004455,4,0.137833,NEGAR,0.0303,60,0.21,0.3353,14216.72,28183.28,0.6647,3,Sim,0.137833
P004456,2,0.285301,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,4,Sim,0.207841
P004457,4,0.140527,NEGAR,0.0303,48,0.21,0.21,8841.0,33259.0,0.79,2,Sim,0.13348
P004458,10,0.033974,APROVAR,0.0227,24,0.0,0.3664,19895.52,34404.48,0.6336,0,Não,0.033974
P004459,7,0.064893,APROVAR,0.0256,36,0.0,0.1182,14869.56,110930.44,0.8818,4,Sim,0.064893
P004460,8,0.045307,APROVAR,0.0247,36,0.0,0.1519,8096.27,45203.73,0.8481,1,Sim,0.045307
P004461,2,0.210084,NEGAR,0.035,60,0.21,0.2262,20471.1,70028.9,0.7738,2,Sim,0.210084
P004462,8,0.053731,APROVAR,0.0247,48,0.0,0.3437,21790.58,41609.42,0.6563,2,Sim,0.053731
P004463,1,0.556783,NEGAR,0.035,36,0.21,0.21,8190.0,30810.0,0.79,4,Sim,0.462485
P004464,9,0.040402,APROVAR,0.0236,48,0.0,0.6594,33233.76,17166.24,0.3406,9,Não,0.040402
P004465,6,0.073972,APROVAR,0.0265,48,0.21,0.2653,15599.64,43200.36,0.7347,2,Sim,0.073972
P004466,10,0.022242,APROVAR,0.0227,60,0.0,0.4633,13435.7,15564.3,0.5367,12,Sim,0.022242
P004467,2,0.238661,NEGAR,0.035,48,0.21,0.2831,9766.95,24733.05,0.7169,1,Não,0.238661
P004468,2,0.235419,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,4,Sim,0.235757
P004469,7,0.056862,APROVAR,0.0256,36,0.0,0.1291,4131.2,27868.8,0.8709,2,Não,0.056862
P004470,10,0.02514,APROVAR,0.0227,36,0.0,0.3607,29793.82,52806.18,0.6393,4,Não,0.02514
P004471,1,0.435113,NEGAR,0.035,60,0.21,0.21,4620.0,17380.0,0.79,3,Sim,0.326373
P004472,7,0.061159,APROVAR,0.0256,36,0.0,0.0256,563.2,21436.8,0.9744,12,Sim,0.061159
P004473,6,0.077548,APROVAR,0.0265,24,0.21,0.3463,31582.56,59617.44,0.6537,3,Sim,0.077548
P004474,10,0.035595,APROVAR,0.0227,60,0.0,0.0764,3056.0,36944.0,0.9236,7,Não,0.035595
P004475,9,0.038004,APROVAR,0.0236,24,0.0,0.1991,11906.18,47893.82,0.8009,2,Não,0.038004
P004476,6,0.070372,APROVAR,0.0265,24,0.21,0.21,6867.0,25833.0,0.79,1,Não,0.06931
P004477,3,0.148266,NEGAR,0.0336,48,0.21,0.21,10269.0,38631.0,0.79,12,Sim,0.136862
P004478,4,0.111839,NEGAR,0.0303,48,0.21,0.2956,12444.76,29655.24,0.7044,7,Sim,0.111839
P004479,1,0.611956,NEGAR,0.035,48,0.21,0.21,4620.0,17380.0,0.79,3,Sim,0.535494
P004480,8,0.054178,APROVAR,0.0247,48,0.0,0.4028,14057.72,20842.28,0.5972,3,Não,0.054178
P004481,8,0.052399,APROVAR,0.0247,60,0.0,0.4694,14786.1,16713.9,0.5306,6,Não,0.052399
P004482,9,0.038632,APROVAR,0.0236,36,0.0,0.1316,5737.76,37862.24,0.8684,5,Sim,0.038632
P004483,4,0.124762,NEGAR,0.0303,36,0.21,0.21,7434.0,27966.0,0.79,4,Não,0.133978
P004484,6,0.066993,APROVAR,0.0265,24,0.21,0.21,6762.0,25438.0,0.79,12,Não,0.073287
P004485,9,0.037463,APROVAR,0.0236,24,0.0,0.75,65025.0,21675.0,0.25,9,Não,0.037463
P004486,2,0.258947,NEGAR,0.035,48,0.21,0.5445,77046.75,64453.25,0.4555,1,Não,0.258947
P004487,7,0.05557,APROVAR,0.0256,24,0.0,0.046,1872.2,38827.8,0.954,2,Não,0.05557
P004488,7,0.062325,APROVAR,0.0256,48,0.0,0.3335,13073.2,26126.8,0.6665,5,Não,0.062325
P004489,10,0.029936,APROVAR,0.0227,48,0.0,0.2395,13627.55,43272.45,0.7605,3,Não,0.029936
P004490,1,0.319366,NEGAR,0.035,36,0.21,0.21,6846.0,25754.0,0.79,4,Não,0.346492
P004491,7,0.055725,APROVAR,0.0256,60,0.0,0.2732,10408.92,27691.08,0.7268,1,Não,0.055725
P004492,3,0.172374,NEGAR,0.0336,60,0.21,0.2208,10863.36,38336.64,0.7792,2,Não,0.172374
P004493,7,0.058475,APROVAR,0.0256,60,0.0,0.4781,46375.7,50624.3,0.5219,3,Não,0.058475
P004494,8,0.046945,APROVAR,0.0247,36,0.0,0.3723,11950.83,20149.17,0.6277,5,Sim,0.046945
P004495,10,0.036835,APROVAR,0.0227,48,0.0,0.1484,5772.76,33127.24,0.8516,6,Não,0.036835
P004496,5,0.090375,APROVAR,0.0282,60,0.21,0.21,36960.0,139040.0,0.79,4,Não,0.089082
P004497,4,0.11679,NEGAR,0.0303,48,0.21,0.2769,8223.93,21476.07,0.7231,3,Não,0.11679
P004498,7,0.064592,APROVAR,0.0256,60,0.0,0.0917,4319.07,42780.93,0.9083,1,Sim,0.064592
P004499,3,0.193979,NEGAR,0.0336,60,0.21,0.21,4620.0,17380.0,0.79,11,Não,0.133074
P004500,9,0.038831,APROVAR,0.0236,48,0.0,0.6082,42999.74,27700.26,0.3918,1,Não,0.038831
P004501,3,0.160376,NEGAR,0.0336,36,0.21,0.21,4620.0,17380.0,0.79,5,Sim,0.175891
P004502,1,0.344254,NEGAR,0.035,48,0.21,0.3672,8519.04,14680.96,0.6328,8,Não,0.344254
P004503,2,0.212221,NEGAR,0.035,36,0.21,0.21,14301.0,53799.0,0.79,1,Sim,0.162694
P004504,1,0.648089,NEGAR,0.035,60,0.21,0.21,4872.0,18328.0,0.79,2,Sim,0.51547
P004505,1,0.448763,NEGAR,0.035,60,0.21,0.21,7833.0,29467.0,0.79,5,Sim,0.464873
P004506,7,0.057504,APROVAR,0.0256,24,0.0,0.3497,15981.29,29718.71,0.6503,8,Não,0.057504
P004507,4,0.130831,NEGAR,0.0303,48,0.21,0.2982,6560.4,15439.6,0.7018,3,Não,0.130831
P004508,7,0.063093,APROVAR,0.0256,36,0.0,0.318,6996.0,15004.0,0.682,4,Não,0.063093
P004509,8,0.052344,APROVAR,0.0247,24,0.0,0.1836,12888.72,57311.28,0.8164,3,Não,0.052344
P004510,2,0.294773,NEGAR,0.035,24,0.21,0.21,14091.0,53009.0,0.79,3,Sim,0.296658
P004511,3,0.18612,NEGAR,0.0336,60,0.21,0.21,10164.0,38236.0,0.79,5,Sim,0.190257
P004512,10,0.028783,APROVAR,0.0227,36,0.0,0.0858,2599.74,27700.26,0.9142,12,Não,0.028783
P004513,1,0.498189,NEGAR,0.035,36,0.21,0.215,4730.0,17270.0,0.785,9,Não,0.498189
P004514,9,0.038289,APROVAR,0.0236,60,0.0,0.119,15636.6,115763.4,0.881,1,Não,0.038289
P004515,8,0.045155,APROVAR,0.0247,60,0.0,0.104,3421.6,29478.4,0.896,12,Não,0.045155
P004516,10,0.036358,APROVAR,0.0227,36,0.0,0.3644,17309.0,30191.0,0.6356,4,Não,0.036358
P004517,8,0.045199,APROVAR,0.0247,48,0.0,0.2431,17600.44,54799.56,0.7569,5,Não,0.045199
P004518,8,0.051886,APROVAR,0.0247,24,0.0,0.6165,16645.5,10354.5,0.3835,4,Não,0.051886
P004519,3,0.157817,NEGAR,0.0336,60,0.21,0.21,28077.0,105623.0,0.79,1,Não,0.148895
P004520,6,0.068874,APROVAR,0.0265,48,0.21,0.21,9786.0,36814.0,0.79,2,Não,0.062625
